"name","type","class","exported","S4generic","args","package","priority","Rversion","status","hidden"
"grid.xaxis","closure","function","TRUE","FALSE","(at = NULL, label = TRUE, main = TRUE, edits = NULL,     name = NULL, gp = gpar(), draw = TRUE, vp = NULL) ","grid","base","2.6.0","released",FALSE
"grid.xspline","closure","function","TRUE","FALSE","(...) ","grid","base","2.6.0","released",FALSE
"grid.yaxis","closure","function","TRUE","FALSE","(at = NULL, label = TRUE, main = TRUE, edits = NULL,     name = NULL, gp = gpar(), draw = TRUE, vp = NULL) ","grid","base","2.6.0","released",FALSE
"grob","closure","function","TRUE","FALSE","(..., name = NULL, gp = NULL, vp = NULL, cl = NULL) ","grid","base","2.6.0","released",FALSE
"grobHeight","closure","function","TRUE","FALSE","(x) ","grid","base","2.6.0","released",FALSE
"grobName","closure","function","TRUE","FALSE","(grob = NULL, prefix = ""GRID"") ","grid","base","2.6.0","released",FALSE
"grobPathListing","closure","function","TRUE","FALSE","(x, ...) ","grid","base","2.6.0","released",FALSE
"grobWidth","closure","function","TRUE","FALSE","(x) ","grid","base","2.6.0","released",FALSE
"grobX","closure","function","TRUE","FALSE","(x, theta) ","grid","base","2.6.0","released",FALSE
"grobY","closure","function","TRUE","FALSE","(x, theta) ","grid","base","2.6.0","released",FALSE
"heightDetails","closure","function","TRUE","FALSE","(x) ","grid","base","2.6.0","released",FALSE
"is.unit","closure","function","TRUE","FALSE","(unit) ","grid","base","2.6.0","released",FALSE
"layout.heights","closure","function","TRUE","FALSE","(lay) ","grid","base","2.6.0","released",FALSE
"layout.torture","closure","function","TRUE","FALSE","() ","grid","base","2.6.0","released",FALSE
"layout.widths","closure","function","TRUE","FALSE","(lay) ","grid","base","2.6.0","released",FALSE
"layoutRegion","closure","function","TRUE","FALSE","(layout.pos.row = 1, layout.pos.col = 1) ","grid","base","2.6.0","released",FALSE
"lineToGrob","closure","function","TRUE","FALSE","(x = 1, y = 1, default.units = ""npc"", arrow = NULL,     name = NULL, gp = gpar(), vp = NULL) ","grid","base","2.6.0","released",FALSE
"linesGrob","closure","function","TRUE","FALSE","(x = unit(c(0, 1), ""npc""), y = unit(c(0, 1), ""npc""),     default.units = ""npc"", arrow = NULL, name = NULL, gp = gpar(),     vp = NULL) ","grid","base","2.6.0","released",FALSE
"moveToGrob","closure","function","TRUE","FALSE","(x = 0, y = 0, default.units = ""npc"", name = NULL, vp = NULL) ","grid","base","2.6.0","released",FALSE
"nestedListing","closure","function","TRUE","FALSE","(x, gindent = ""  "", vpindent = gindent) ","grid","base","2.6.0","released",FALSE
"packGrob","closure","function","TRUE","FALSE","(frame, grob, side = NULL, row = NULL, row.before = NULL,     row.after = NULL, col = NULL, col.before = NULL, col.after = NULL,     width = NULL, height = NULL, force.width = FALSE, force.height = FALSE,     border = NULL, dynamic = FALSE) ","grid","base","2.6.0","released",FALSE
"pathListing","closure","function","TRUE","FALSE","(x, gvpSep = "" | "", gAlign = TRUE) ","grid","base","2.6.0","released",FALSE
"placeGrob","closure","function","TRUE","FALSE","(frame, grob, row = NULL, col = NULL) ","grid","base","2.6.0","released",FALSE
"plotViewport","closure","function","TRUE","FALSE","(margins = c(5.1, 4.1, 4.1, 2.1), ...) ","grid","base","2.6.0","released",FALSE
"pointsGrob","closure","function","TRUE","FALSE","(x = stats::runif(10), y = stats::runif(10), pch = 1,     size = unit(1, ""char""), default.units = ""native"", name = NULL,     gp = gpar(), vp = NULL) ","grid","base","2.6.0","released",FALSE
"polygonGrob","closure","function","TRUE","FALSE","(x = c(0, 0.5, 1, 0.5), y = c(0.5, 1, 0.5, 0), id = NULL,     id.lengths = NULL, default.units = ""npc"", name = NULL, gp = gpar(),     vp = NULL) ","grid","base","2.6.0","released",FALSE
"polylineGrob","closure","function","TRUE","FALSE","(x = unit(c(0, 1), ""npc""), y = unit(c(0, 1), ""npc""),     id = NULL, id.lengths = NULL, default.units = ""npc"", arrow = NULL,     name = NULL, gp = gpar(), vp = NULL) ","grid","base","2.6.0","released",FALSE
"pop.viewport","closure","function","TRUE","FALSE","(n = 1, recording = TRUE) ","grid","base","2.6.0","released",FALSE
"popViewport","closure","function","TRUE","FALSE","(n = 1, recording = TRUE) ","grid","base","2.6.0","released",FALSE
"postDrawDetails","closure","function","TRUE","FALSE","(x) ","grid","base","2.6.0","released",FALSE
"preDrawDetails","closure","function","TRUE","FALSE","(x) ","grid","base","2.6.0","released",FALSE
"push.viewport","closure","function","TRUE","FALSE","(..., recording = TRUE) ","grid","base","2.6.0","released",FALSE
"pushViewport","closure","function","TRUE","FALSE","(..., recording = TRUE) ","grid","base","2.6.0","released",FALSE
"rectGrob","closure","function","TRUE","FALSE","(x = unit(0.5, ""npc""), y = unit(0.5, ""npc""), width = unit(1,     ""npc""), height = unit(1, ""npc""), just = ""centre"", hjust = NULL,     vjust = NULL, default.units = ""npc"", name = NULL, gp = gpar(),     vp = NULL) ","grid","base","2.6.0","released",FALSE
"removeGrob","closure","function","TRUE","FALSE","(gTree, gPath, strict = FALSE, grep = FALSE, global = FALSE,     warn = TRUE) ","grid","base","2.6.0","released",FALSE
"seekViewport","closure","function","TRUE","FALSE","(name, recording = TRUE) ","grid","base","2.6.0","released",FALSE
"segmentsGrob","closure","function","TRUE","FALSE","(x0 = unit(0, ""npc""), y0 = unit(0, ""npc""), x1 = unit(1,     ""npc""), y1 = unit(1, ""npc""), default.units = ""npc"", arrow = NULL,     name = NULL, gp = gpar(), vp = NULL) ","grid","base","2.6.0","released",FALSE
"setChildren","closure","function","TRUE","FALSE","(x, children) ","grid","base","2.6.0","released",FALSE
"setGrob","closure","function","TRUE","FALSE","(gTree, gPath, newGrob, strict = FALSE, grep = FALSE) ","grid","base","2.6.0","released",FALSE
"stringHeight","closure","function","TRUE","FALSE","(string) ","grid","base","2.6.0","released",FALSE
"stringWidth","closure","function","TRUE","FALSE","(string) ","grid","base","2.6.0","released",FALSE
"textGrob","closure","function","TRUE","FALSE","(label, x = unit(0.5, ""npc""), y = unit(0.5, ""npc""),     just = ""centre"", hjust = NULL, vjust = NULL, rot = 0, check.overlap = FALSE,     default.units = ""npc"", name = NULL, gp = gpar(), vp = NULL) ","grid","base","2.6.0","released",FALSE
"unit","closure","function","TRUE","FALSE","(x, units, data = NULL) ","grid","base","2.6.0","released",FALSE
"unit.c","closure","function","TRUE","FALSE","(...) ","grid","base","2.6.0","released",FALSE
"unit.length","closure","function","TRUE","FALSE","(unit) ","grid","base","2.6.0","released",FALSE
"unit.pmax","closure","function","TRUE","FALSE","(...) ","grid","base","2.6.0","released",FALSE
"unit.pmin","closure","function","TRUE","FALSE","(...) ","grid","base","2.6.0","released",FALSE
"unit.rep","closure","function","TRUE","FALSE","(x, ...) ","grid","base","2.6.0","released",FALSE
"upViewport","closure","function","TRUE","FALSE","(n = 1, recording = TRUE) ","grid","base","2.6.0","released",FALSE
"validDetails","closure","function","TRUE","FALSE","(x) ","grid","base","2.6.0","released",FALSE
"viewport","closure","function","TRUE","FALSE","(x = unit(0.5, ""npc""), y = unit(0.5, ""npc""), width = unit(1,     ""npc""), height = unit(1, ""npc""), default.units = ""npc"", just = ""centre"",     gp = gpar(), clip = ""inherit"", xscale = c(0, 1), yscale = c(0,         1), angle = 0, layout = NULL, layout.pos.row = NULL,     layout.pos.col = NULL, name = NULL) ","grid","base","2.6.0","released",FALSE
"viewport.layout","closure","function","TRUE","FALSE","(vp) ","grid","base","2.6.0","released",FALSE
"viewport.transform","closure","function","TRUE","FALSE","(vp) ","grid","base","2.6.0","released",FALSE
"vpList","closure","function","TRUE","FALSE","(...) ","grid","base","2.6.0","released",FALSE
"vpPath","closure","function","TRUE","FALSE","(...) ","grid","base","2.6.0","released",FALSE
"vpStack","closure","function","TRUE","FALSE","(...) ","grid","base","2.6.0","released",FALSE
"vpTree","closure","function","TRUE","FALSE","(parent, children) ","grid","base","2.6.0","released",FALSE
"widthDetails","closure","function","TRUE","FALSE","(x) ","grid","base","2.6.0","released",FALSE
"xDetails","closure","function","TRUE","FALSE","(x, theta) ","grid","base","2.6.0","released",FALSE
"xaxisGrob","closure","function","TRUE","FALSE","(at = NULL, label = TRUE, main = TRUE, edits = NULL,     name = NULL, gp = gpar(), vp = NULL) ","grid","base","2.6.0","released",FALSE
"xsplineGrob","closure","function","TRUE","FALSE","(x = c(0, 0.5, 1, 0.5), y = c(0.5, 1, 0.5, 0), id = NULL,     id.lengths = NULL, default.units = ""npc"", shape = 0, open = TRUE,     arrow = NULL, repEnds = TRUE, name = NULL, gp = gpar(), vp = NULL) ","grid","base","2.6.0","released",FALSE
"yDetails","closure","function","TRUE","FALSE","(x, theta) ","grid","base","2.6.0","released",FALSE
"yaxisGrob","closure","function","TRUE","FALSE","(at = NULL, label = TRUE, main = TRUE, edits = NULL,     name = NULL, gp = gpar(), vp = NULL) ","grid","base","2.6.0","released",FALSE
"Rows","closure","function","TRUE","FALSE","(x, which) ","lattice","recommended","2.6.0","released",FALSE
"as.factorOrShingle","closure","function","TRUE","FALSE","(x, subset = TRUE, drop = FALSE) ","lattice","recommended","2.6.0","released",FALSE
"as.shingle","closure","function","TRUE","FALSE","(x) ","lattice","recommended","2.6.0","released",FALSE
"axis.default","closure","function","TRUE","FALSE","(side = c(""top"", ""bottom"", ""left"", ""right""), scales,     components, as.table, labels = c(""default"", ""yes"", ""no""),     ticks = c(""default"", ""yes"", ""no""), ...) ","lattice","recommended","2.6.0","released",FALSE
"banking","closure","function","TRUE","FALSE","(dx, dy = 1) ","lattice","recommended","2.6.0","released",FALSE
"barchart","closure","function","TRUE","FALSE","(x, data, ...) ","lattice","recommended","2.6.0","released",FALSE
"barley","list","data.frame","FALSE","FALSE","NA","lattice","recommended","2.6.0","released",FALSE
"bwplot","closure","function","TRUE","FALSE","(x, data, ...) ","lattice","recommended","2.6.0","released",FALSE
"canonical.theme","closure","function","TRUE","FALSE","(name = .Device, color = name != ""postscript"") ","lattice","recommended","2.6.0","released",FALSE
"cloud","closure","function","TRUE","FALSE","(x, data, ...) ","lattice","recommended","2.6.0","released",FALSE
"col.whitebg","closure","function","TRUE","FALSE","() ","lattice","recommended","2.6.0","released",FALSE
"contourplot","closure","function","TRUE","FALSE","(x, data, ...) ","lattice","recommended","2.6.0","released",FALSE
"current.column","closure","function","TRUE","FALSE","() ","lattice","recommended","2.6.0","released",FALSE
"current.panel.limits","closure","function","TRUE","FALSE","(unit = ""native"") ","lattice","recommended","2.6.0","released",FALSE
"current.row","closure","function","TRUE","FALSE","() ","lattice","recommended","2.6.0","released",FALSE
"densityplot","closure","function","TRUE","FALSE","(x, data, ...) ","lattice","recommended","2.6.0","released",FALSE
"diag.panel.splom","closure","function","TRUE","FALSE","(x = NULL, varname = NULL, limits, at = NULL, lab = NULL,     draw = TRUE, varname.col = add.text$col, varname.cex = add.text$cex,     varname.lineheight = add.text$lineheight, varname.font = add.text$font,     varname.fontfamily = add.text$fontfamily, varname.fontface = add.text$fontface,     axis.text.col = axis.text$col, axis.text.alpha = axis.text$alpha,     axis.text.cex = axis.text$cex, axis.text.font = axis.text$font,     axis.text.fontfamily = axis.text$fontfamily, axis.text.fontface = axis.text$fontface,     axis.line.col = axis.line$col, axis.line.alpha = axis.line$alpha,     axis.line.lty = axis.line$lty, axis.line.lwd = axis.line$lwd,     axis.line.tck = 1, ...) ","lattice","recommended","2.6.0","released",FALSE
"do.breaks","closure","function","TRUE","FALSE","(endpoints, nint) ","lattice","recommended","2.6.0","released",FALSE
"dotplot","closure","function","TRUE","FALSE","(x, data, ...) ","lattice","recommended","2.6.0","released",FALSE
"draw.colorkey","closure","function","TRUE","FALSE","(key, draw = FALSE, vp = NULL) ","lattice","recommended","2.6.0","released",FALSE
"draw.key","closure","function","TRUE","FALSE","(key, draw = FALSE, vp = NULL) ","lattice","recommended","2.6.0","released",FALSE
"environmental","list","data.frame","FALSE","FALSE","NA","lattice","recommended","2.6.0","released",FALSE
"equal.count","closure","function","TRUE","FALSE","(x, ...) ","lattice","recommended","2.6.0","released",FALSE
"ethanol","list","data.frame","FALSE","FALSE","NA","lattice","recommended","2.6.0","released",FALSE
"histogram","closure","function","TRUE","FALSE","(x, data, ...) ","lattice","recommended","2.6.0","released",FALSE
"is.shingle","closure","function","TRUE","FALSE","(x) ","lattice","recommended","2.6.0","released",FALSE
"larrows","closure","function","TRUE","FALSE","(x0 = NULL, y0 = NULL, x1, y1, x2 = NULL, y2 = NULL,     angle = 30, code = 2, length = 0.25, unit = ""inches"", ends = switch(code,         ""first"", ""last"", ""both""), type = ""open"", col = add.line$col,     alpha = add.line$alpha, lty = add.line$lty, lwd = add.line$lwd,     fill = NULL, ...) ","lattice","recommended","2.6.0","released",FALSE
"lattice.getOption","closure","function","TRUE","FALSE","(name) ","lattice","recommended","2.6.0","released",FALSE
"lattice.options","closure","function","TRUE","FALSE","(...) ","lattice","recommended","2.6.0","released",FALSE
"latticeParseFormula","closure","function","TRUE","FALSE","(model, data, dimension = 2, subset = TRUE, groups = NULL,     multiple = FALSE, outer = FALSE, subscripts = FALSE, drop = NULL) ","lattice","recommended","2.6.0","released",FALSE
"level.colors","closure","function","TRUE","FALSE","(x, at, col.regions, colors = TRUE, ...) ","lattice","recommended","2.6.0","released",FALSE
"levelplot","closure","function","TRUE","FALSE","(x, data, ...) ","lattice","recommended","2.6.0","released",FALSE
"llines","closure","function","TRUE","FALSE","(x, ...) ","lattice","recommended","2.6.0","released",FALSE
"lplot.xy","closure","function","TRUE","FALSE","(xy, type = c(""p"", ""l"", ""o"", ""b"", ""c"", ""s"", ""S"", ""h"",     ""H""), pch = 1, lty = 1, col = 1, cex = 1, lwd = 1, font = 1,     fontfamily = NULL, fontface = NULL, col.line = col, alpha = 1,     fill = NULL, origin = 0, ...) ","lattice","recommended","2.6.0","released",FALSE
"lpoints","closure","function","TRUE","FALSE","(x, ...) ","lattice","recommended","2.6.0","released",FALSE
"lpolygon","closure","function","TRUE","FALSE","(x, y = NULL, border = ""black"", col = ""transparent"",     font, fontface, ...) ","lattice","recommended","2.6.0","released",FALSE
"lrect","closure","function","TRUE","FALSE","(xleft, ybottom, xright, ytop, x = (xleft + xright)/2,     y = (ybottom + ytop)/2, width = xright - xleft, height = ytop -         ybottom, col = ""transparent"", border = ""black"", lty = 1,     lwd = 1, alpha = 1, just = ""center"", hjust = NULL, vjust = NULL,     ...) ","lattice","recommended","2.6.0","released",FALSE
"lsegments","closure","function","TRUE","FALSE","(x0 = NULL, y0 = NULL, x1, y1, x2 = NULL, y2 = NULL,     col = add.line$col, alpha = add.line$alpha, lty = add.line$lty,     lwd = add.line$lwd, ...) ","lattice","recommended","2.6.0","released",FALSE
"ltext","closure","function","TRUE","FALSE","(x, ...) ","lattice","recommended","2.6.0","released",FALSE
"ltransform3dMatrix","closure","function","TRUE","FALSE","(screen, R.mat = diag(4)) ","lattice","recommended","2.6.0","released",FALSE
"ltransform3dto3d","closure","function","TRUE","FALSE","(x, R.mat, dist = 0) ","lattice","recommended","2.6.0","released",FALSE
"make.groups","closure","function","TRUE","FALSE","(...) ","lattice","recommended","2.6.0","released",FALSE
"melanoma","list","data.frame","FALSE","FALSE","NA","lattice","recommended","2.6.0","released",FALSE
"oneway","closure","function","TRUE","FALSE","(formula, data, location = mean, spread = function(x) sqrt(var(x))) ","lattice","recommended","2.6.0","released",FALSE
"packet.number","closure","function","TRUE","FALSE","() ","lattice","recommended","2.6.0","released",FALSE
"packet.panel.default","closure","function","TRUE","FALSE","(layout, condlevels, page, row, column, skip, all.pages.skip = TRUE) ","lattice","recommended","2.6.0","released",FALSE
"panel.3dscatter","closure","function","TRUE","FALSE","(x, y, z, rot.mat = diag(4), distance, groups = NULL,     type = ""p"", xlim.scaled, ylim.scaled, zlim.scaled, zero.scaled,     col, col.point = if (is.null(groups)) plot.symbol$col else superpose.symbol$col,     col.line = if (is.null(groups)) plot.line$col else superpose.line$col,     lty = if (is.null(groups)) plot.line$lty else superpose.line$lty,     lwd = if (is.null(groups)) plot.line$lwd else superpose.line$lwd,     cex = if (is.null(groups)) plot.symbol$cex else superpose.symbol$cex,     pch = if (is.null(groups)) ""+"" else superpose.symbol$pch,     cross, ..., subscripts = TRUE) ","lattice","recommended","2.6.0","released",FALSE
"panel.3dwire","closure","function","TRUE","FALSE","(x, y, z, rot.mat = diag(4), distance, shade = FALSE,     shade.colors.palette = trellis.par.get(""shade.colors"")$palette,     light.source = c(0, 0, 1000), xlim.scaled, ylim.scaled, zlim.scaled,     col = if (shade) ""transparent"" else ""black"", lty = 1, lwd = 1,     alpha, col.groups = superpose.polygon$col, polynum = 100,     ..., drape = FALSE, at, col.regions = regions$col, alpha.regions = regions$alpha) ","lattice","recommended","2.6.0","released",FALSE
"panel.abline","closure","function","TRUE","FALSE","(a = NULL, b = 0, h = NULL, v = NULL, reg = NULL, coef = NULL,     col, col.line = add.line$col, lty = add.line$lty, lwd = add.line$lwd,     alpha = add.line$alpha, type, ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.arrows","closure","function","TRUE","FALSE","(...) ","lattice","recommended","2.6.0","released",FALSE
"panel.average","closure","function","TRUE","FALSE","(x, y, fun = mean, horizontal = TRUE, lwd = reference.line$lwd,     lty = reference.line$lty, col, col.line = reference.line$col,     type, ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.axis","closure","function","TRUE","FALSE","(side = c(""bottom"", ""left"", ""top"", ""right""), at = pretty(scale.range),     labels = TRUE, draw.labels = TRUE, check.overlap = FALSE,     outside = FALSE, ticks = TRUE, half = !outside, which.half = switch(side,         bottom = ""lower"", left = ""upper"", top = ""upper"", right = ""lower""),     tck = as.numeric(ticks), rot = if (is.logical(labels)) 0 else c(90,         0), text.col = axis.text$col, text.alpha = axis.text$alpha,     text.cex = axis.text$cex, text.font = axis.text$font, text.fontfamily = axis.text$fontfamily,     text.fontface = axis.text$fontface, line.col = axis.line$col,     line.lty = axis.line$lty, line.lwd = axis.line$lwd, line.alpha = axis.line$alpha) ","lattice","recommended","2.6.0","released",FALSE
"panel.barchart","closure","function","TRUE","FALSE","(x, y, box.ratio = 1, horizontal = TRUE, origin = NULL,     reference = TRUE, stack = FALSE, groups = NULL, col = if (is.null(groups)) plot.polygon$col else superpose.polygon$col,     border = if (is.null(groups)) plot.polygon$border else superpose.polygon$border,     lty = if (is.null(groups)) plot.polygon$lty else superpose.polygon$lty,     lwd = if (is.null(groups)) plot.polygon$lwd else superpose.polygon$lwd,     ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.brush.splom","closure","function","TRUE","FALSE","(threshold = 18, verbose = getOption(""verbose""), ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.bwplot","closure","function","TRUE","FALSE","(x, y, box.ratio = 1, horizontal = TRUE, pch = box.dot$pch,     col = box.dot$col, cex = box.dot$cex, font = box.dot$font,     fontfamily = box.dot$fontfamily, fontface = box.dot$fontface,     fill = box.rectangle$fill, varwidth = FALSE, ..., levels.fos = if (horizontal) sort(unique(y)) else sort(unique(x)),     stats = boxplot.stats, coef = 1.5, do.out = TRUE) ","lattice","recommended","2.6.0","released",FALSE
"panel.cloud","closure","function","TRUE","FALSE","(x, y, subscripts, z, groups = NULL, perspective = TRUE,     distance = if (perspective) 0.2 else 0, xlim, ylim, zlim,     panel.3d.cloud = ""panel.3dscatter"", panel.3d.wireframe = ""panel.3dwire"",     screen = list(z = 40, x = -60), R.mat = diag(4), aspect = c(1,         1), par.box = NULL, xlab, ylab, zlab, xlab.default, ylab.default,     zlab.default, scales.3d, proportion = 0.6, wireframe = FALSE,     scpos, ..., at) ","lattice","recommended","2.6.0","released",FALSE
"panel.contourplot","closure","function","TRUE","FALSE","(...) ","lattice","recommended","2.6.0","released",FALSE
"panel.curve","closure","function","TRUE","FALSE","(expr, from, to, n = 101, curve.type = ""l"", col = add.line$col,     lty = add.line$lty, lwd = add.line$lwd, type, ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.densityplot","closure","function","TRUE","FALSE","(x, darg = list(n = 30), plot.points = ""jitter"", ref = FALSE,     groups = NULL, jitter.amount = 0.01 * diff(current.panel.limits()$ylim),     type = ""p"", ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.dotplot","closure","function","TRUE","FALSE","(x, y, horizontal = TRUE, pch = if (is.null(groups)) dot.symbol$pch else sup.symbol$pch,     col = if (is.null(groups)) dot.symbol$col else sup.symbol$col,     lty = dot.line$lty, lwd = dot.line$lwd, col.line = dot.line$col,     levels.fos = if (horizontal) unique(y) else unique(x), groups = NULL,     ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.error","closure","function","TRUE","FALSE","(e) ","lattice","recommended","2.6.0","released",FALSE
"panel.fill","closure","function","TRUE","FALSE","(col = trellis.par.get(""background"")$col, border = ""transparent"",     ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.grid","closure","function","TRUE","FALSE","(h = 3, v = 3, col, col.line = reference.line$col, lty = reference.line$lty,     lwd = reference.line$lwd, ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.histogram","closure","function","TRUE","FALSE","(x, breaks, equal.widths = TRUE, type = ""density"", nint = round(log2(length(x)) +     1), alpha = plot.polygon$alpha, col = plot.polygon$col, border = plot.polygon$border,     lty = plot.polygon$lty, lwd = plot.polygon$lwd, ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.identify","closure","function","TRUE","FALSE","(x, y = NULL, subscripts = seq_along(x), labels = subscripts,     n = length(x), offset = 0.5, threshold = 18, panel.args = trellis.panelArgs(),     ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.identify.qqmath","closure","function","TRUE","FALSE","(x = panel.args$x, distribution = panel.args$distribution,     groups = panel.args$groups, subscripts = panel.args$subscripts,     labels = subscripts, panel.args = trellis.panelArgs(), ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.levelplot","closure","function","TRUE","FALSE","(x, y, z, subscripts, at = pretty(z), shrink, labels = NULL,     label.style = c(""mixed"", ""flat"", ""align""), contour = FALSE,     region = TRUE, col = add.line$col, lty = add.line$lty, lwd = add.line$lwd,     ..., col.regions = regions$col, alpha.regions = regions$alpha) ","lattice","recommended","2.6.0","released",FALSE
"panel.linejoin","closure","function","TRUE","FALSE","(x, y, fun = mean, horizontal = TRUE, lwd = reference.line$lwd,     lty = reference.line$lty, col, col.line = reference.line$col,     type, ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.lines","closure","function","TRUE","FALSE","(...) ","lattice","recommended","2.6.0","released",FALSE
"panel.lmline","closure","function","TRUE","FALSE","(x, y, ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.loess","closure","function","TRUE","FALSE","(x, y, span = 2/3, degree = 1, family = c(""symmetric"",     ""gaussian""), evaluation = 50, lwd = plot.line$lwd, lty = plot.line$lty,     col, col.line = plot.line$col, type, horizontal = FALSE,     ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.mathdensity","closure","function","TRUE","FALSE","(dmath = dnorm, args = list(mean = 0, sd = 1), n = 50,     col, col.line = reference.line$col, lwd = reference.line$lwd,     lty = reference.line$lty, type, ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.number","closure","function","TRUE","FALSE","() ","lattice","recommended","2.6.0","released",FALSE
"panel.pairs","closure","function","TRUE","FALSE","(z, panel = lattice.getOption(""panel.splom""), lower.panel = panel,     upper.panel = panel, diag.panel = ""diag.panel.splom"", as.matrix = FALSE,     groups = NULL, panel.subscripts, subscripts, pscales = 5,     prepanel.limits = function(x) if (is.factor(x)) levels(x) else extend.limits(range(as.numeric(x),         finite = TRUE)), varname.col = add.text$col, varname.cex = add.text$cex,     varname.font = add.text$font, varname.fontfamily = add.text$fontfamily,     varname.fontface = add.text$fontface, axis.text.col = axis.text$col,     axis.text.cex = axis.text$cex, axis.text.font = axis.text$font,     axis.text.fontfamily = axis.text$fontfamily, axis.text.fontface = axis.text$fontface,     axis.line.col = axis.line$col, axis.line.lty = axis.line$lty,     axis.line.lwd = axis.line$lwd, axis.line.alpha = axis.line$alpha,     axis.line.tck = 1, ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.parallel","closure","function","TRUE","FALSE","(x, y, z, subscripts, groups = NULL, col = superpose.line$col,     lwd = superpose.line$lwd, lty = superpose.line$lty, alpha = superpose.line$alpha,     common.scale = FALSE, lower = sapply(z, function(x) min(as.numeric(x),         na.rm = TRUE)), upper = sapply(z, function(x) max(as.numeric(x),         na.rm = TRUE)), ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.points","closure","function","TRUE","FALSE","(...) ","lattice","recommended","2.6.0","released",FALSE
"panel.polygon","closure","function","TRUE","FALSE","(...) ","lattice","recommended","2.6.0","released",FALSE
"panel.qq","closure","function","TRUE","FALSE","(...) ","lattice","recommended","2.6.0","released",FALSE
"panel.qqmath","closure","function","TRUE","FALSE","(x, f.value = NULL, distribution = qnorm, qtype = 7,     groups = NULL, ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.qqmathline","closure","function","TRUE","FALSE","(x, y = x, distribution = qnorm, p = c(0.25, 0.75),     qtype = 7, groups = NULL, ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.rect","closure","function","TRUE","FALSE","(...) ","lattice","recommended","2.6.0","released",FALSE
"panel.rug","closure","function","TRUE","FALSE","(x = NULL, y = NULL, regular = TRUE, start = if (regular) 0 else 0.97,     end = if (regular) 0.03 else 1, x.units = rep(""npc"", 2),     y.units = rep(""npc"", 2), col = plot.line$col, lty = plot.line$lty,     lwd = plot.line$lwd, alpha = plot.line$alpha, ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.segments","closure","function","TRUE","FALSE","(...) ","lattice","recommended","2.6.0","released",FALSE
"panel.splom","closure","function","TRUE","FALSE","(...) ","lattice","recommended","2.6.0","released",FALSE
"panel.stripplot","closure","function","TRUE","FALSE","(x, y, jitter.data = FALSE, factor = 0.5, amount = NULL,     horizontal = TRUE, groups = NULL, ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.superpose","closure","function","TRUE","FALSE","(x, y = NULL, subscripts, groups, panel.groups = ""panel.xyplot"",     col = NA, col.line = superpose.line$col, col.symbol = superpose.symbol$col,     pch = superpose.symbol$pch, cex = superpose.symbol$cex, fill = superpose.symbol$fill,     font = superpose.symbol$font, fontface = superpose.symbol$fontface,     fontfamily = superpose.symbol$fontfamily, lty = superpose.line$lty,     lwd = superpose.line$lwd, alpha = superpose.symbol$alpha,     type = ""p"", ..., distribute.type = FALSE) ","lattice","recommended","2.6.0","released",FALSE
"panel.superpose.2","closure","function","TRUE","FALSE","(..., distribute.type = TRUE) ","lattice","recommended","2.6.0","released",FALSE
"panel.text","closure","function","TRUE","FALSE","(...) ","lattice","recommended","2.6.0","released",FALSE
"panel.tmd.default","closure","function","TRUE","FALSE","(x, y, groups = NULL, ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.tmd.qqmath","closure","function","TRUE","FALSE","(x, f.value = NULL, distribution = qnorm, qtype = 7,     groups = NULL, subscripts, ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.violin","closure","function","TRUE","FALSE","(x, y, box.ratio = 1, horizontal = TRUE, alpha = plot.polygon$alpha,     border = plot.polygon$border, lty = plot.polygon$lty, lwd = plot.polygon$lwd,     col = plot.polygon$col, varwidth = FALSE, bw = NULL, adjust = NULL,     kernel = NULL, window = NULL, width = NULL, n = 50, from = NULL,     to = NULL, cut = NULL, na.rm = TRUE, ...) ","lattice","recommended","2.6.0","released",FALSE
"panel.wireframe","closure","function","TRUE","FALSE","(...) ","lattice","recommended","2.6.0","released",FALSE
