"name","type","class","exported","S4generic","args","package","priority","Rversion"
"jack.after.boot","closure","function","TRUE","FALSE","(boot.out, index = 1, t = NULL, L = NULL, useJ = TRUE,     stinf = TRUE, alpha = NULL, main = """", ylab = NULL, ...) ","boot","recommended","1.7.1"
"k3.linear","closure","function","TRUE","FALSE","(L, strata = NULL) ","boot","recommended","1.7.1"
"lik.CI","closure","function","TRUE","FALSE","(like, lim) ","boot","recommended","1.7.1"
"linear.approx","closure","function","TRUE","FALSE","(boot.out, L = NULL, index = 1, type = NULL, t0 = NULL,     t = NULL, ...) ","boot","recommended","1.7.1"
"logit","closure","function","TRUE","FALSE","(p) ","boot","recommended","1.7.1"
"nested.corr","closure","function","TRUE","FALSE","(data, w, t0, M) ","boot","recommended","1.7.1"
"norm.ci","closure","function","TRUE","FALSE","(boot.out = NULL, conf = 0.95, index = 1, var.t0 = NULL,     t0 = NULL, t = NULL, L = NULL, h = function(t) t, hdot = function(t) 1,     hinv = function(t) t) ","boot","recommended","1.7.1"
"saddle","closure","function","TRUE","FALSE","(A = NULL, u = NULL, wdist = ""m"", type = ""simp"", d = NULL,     d1 = 1, init = rep(0.1, d), mu = rep(0.5, n), LR = FALSE,     strata = NULL, K.adj = NULL, K2 = NULL) ","boot","recommended","1.7.1"
"saddle.distn","closure","function","TRUE","FALSE","(A, u = NULL, alpha = NULL, wdist = ""m"", type = ""simp"",     npts = 20, t = NULL, t0 = NULL, init = rep(0.1, d), mu = rep(0.5,         n), LR = FALSE, strata = NULL, ...) ","boot","recommended","1.7.1"
"simplex","closure","function","TRUE","FALSE","(a, A1 = NULL, b1 = NULL, A2 = NULL, b2 = NULL, A3 = NULL,     b3 = NULL, maxi = FALSE, n.iter = n + 2 * m, eps = 1e-10) ","boot","recommended","1.7.1"
"smooth.f","closure","function","TRUE","FALSE","(theta, boot.out, index = 1, t = boot.out$t[, index],     width = 0.5) ","boot","recommended","1.7.1"
"tilt.boot","closure","function","TRUE","FALSE","(data, statistic, R, sim = ""ordinary"", stype = ""i"",     strata = rep(1, n), L = NULL, theta = NULL, alpha = c(0.025,         0.975), tilt = TRUE, width = 0.5, index = 1, ...) ","boot","recommended","1.7.1"
"tsboot","closure","function","TRUE","FALSE","(tseries, statistic, R, l = NULL, sim = ""model"", endcorr = TRUE,     n.sim = NULL, orig.t = TRUE, ran.gen = function(tser, n.sim,         args) tser, ran.args = NULL, norm = TRUE, ...) ","boot","recommended","1.7.1"
"var.linear","closure","function","TRUE","FALSE","(L, strata = NULL) ","boot","recommended","1.7.1"
"SOM","closure","function","TRUE","FALSE","(data, grid = somgrid(), rlen = 10000, alpha = seq(0.05,     0, len = rlen), radii = seq(4, 1, len = rlen), init) ","class","recommended","1.7.1"
"batchSOM","closure","function","TRUE","FALSE","(data, grid = somgrid(), radii, init) ","class","recommended","1.7.1"
"condense","closure","function","TRUE","FALSE","(train, class, store = sample(seq(n), 1), trace = TRUE) ","class","recommended","1.7.1"
"knn","closure","function","TRUE","FALSE","(train, test, cl, k = 1, l = 0, prob = FALSE, use.all = TRUE) ","class","recommended","1.7.1"
"knn.cv","closure","function","TRUE","FALSE","(train, cl, k = 1, l = 0, prob = FALSE, use.all = TRUE) ","class","recommended","1.7.1"
"knn1","closure","function","TRUE","FALSE","(train, test, cl) ","class","recommended","1.7.1"
"lvq1","closure","function","TRUE","FALSE","(x, cl, codebk, niter = 100 * nrow(codebk$x), alpha = 0.03) ","class","recommended","1.7.1"
"lvq2","closure","function","TRUE","FALSE","(x, cl, codebk, niter = 100 * nrow(codebk$x), alpha = 0.03,     win = 0.3) ","class","recommended","1.7.1"
"lvq3","closure","function","TRUE","FALSE","(x, cl, codebk, niter = 100 * nrow(codebk$x), alpha = 0.03,     win = 0.3, epsilon = 0.1) ","class","recommended","1.7.1"
"lvqinit","closure","function","TRUE","FALSE","(x, cl, size, prior, k = 5) ","class","recommended","1.7.1"
"lvqtest","closure","function","TRUE","FALSE","(codebk, test) ","class","recommended","1.7.1"
"multiedit","closure","function","TRUE","FALSE","(x, class, k = 1, V = 3, I = 5, trace = TRUE) ","class","recommended","1.7.1"
"olvq1","closure","function","TRUE","FALSE","(x, cl, codebk, niter = 40 * nrow(codebk$x), alpha = 0.3) ","class","recommended","1.7.1"
"reduce.nn","closure","function","TRUE","FALSE","(train, ind, class) ","class","recommended","1.7.1"
"somgrid","closure","function","TRUE","FALSE","(xdim = 8, ydim = 6, topo = c(""rectangular"", ""hexagonal"")) ","class","recommended","1.7.1"
"..dClass","character","character","NA","FALSE","NA","cluster","recommended","1.7.1"
".First.lib","closure","function","NA","FALSE","(lib, pkg) ","cluster","recommended","1.7.1"
".packageName","character","character","NA","FALSE","NA","cluster","recommended","1.7.1"
"agnes","closure","function","NA","FALSE","(x, diss = inherits(x, ""dist""), metric = ""euclidean"",     stand = FALSE, method = ""average"", keep.diss = n < 100, keep.data = !diss) ","cluster","recommended","1.7.1"
"bannerplot","closure","function","NA","FALSE","(x, w = rev(x$height), fromLeft = TRUE, main, sub, xlab = ""Height"",     adj = 0, col = c(2, 0), border = 0, axes = TRUE, frame.plot = axes,     rev.xax = !fromLeft, xax.pretty = TRUE, labels = NULL, nmax.lab = 35,     max.strlen = 5, yax.do = axes && length(x$order) <= nmax.lab,     yaxRight = fromLeft, y.mar = 2.4 + max.strlen/2.5, ...) ","cluster","recommended","1.7.1"
"clara","closure","function","NA","FALSE","(x, k, metric = ""euclidean"", stand = FALSE, samples = 5,     sampsize = 40 + 2 * k, trace = 0, keep.data = TRUE, keepdata,     rngR = FALSE) ","cluster","recommended","1.7.1"
"clusplot","closure","function","NA","FALSE","(x, ...) ","cluster","recommended","1.7.1"
"clusplot.default","closure","function","NA","FALSE","(x, clus, diss = FALSE, cor = TRUE, stand = FALSE, lines = 2,     shade = FALSE, color = FALSE, labels = 0, plotchar = TRUE,     col.p = ""dark green"", col.txt = col.p, col.clus = if (color) c(2,         4, 6, 3) else 5, span = TRUE, xlim = NULL, ylim = NULL,     main = paste(""CLUSPLOT("", deparse(substitute(x)), "")""), verbose = getOption(""verbose""),     ...) ","cluster","recommended","1.7.1"
"clusplot.partition","closure","function","NA","FALSE","(x, main = NULL, dist = NULL, ...) ","cluster","recommended","1.7.1"
"daisy","closure","function","NA","FALSE","(x, metric = c(""euclidean"", ""manhattan""), stand = FALSE,     type = list()) ","cluster","recommended","1.7.1"
"diana","closure","function","NA","FALSE","(x, diss = inherits(x, ""dist""), metric = ""euclidean"",     stand = FALSE, keep.diss = n < 100, keep.data = !diss) ","cluster","recommended","1.7.1"
"ellipsoidPoints","closure","function","NA","FALSE","(A, d2, loc, n = 201) ","cluster","recommended","1.7.1"
"ellipsoidhull","closure","function","NA","FALSE","(x, tol = 0.01, maxit = 5000, ret.wt = FALSE, ret.sqdist = FALSE,     ret.pr = FALSE) ","cluster","recommended","1.7.1"
"fanny","closure","function","NA","FALSE","(x, k, diss = inherits(x, ""dist""), metric = ""euclidean"",     stand = FALSE) ","cluster","recommended","1.7.1"
"lower.to.upper.tri.inds","closure","function","NA","FALSE","(n) ","cluster","recommended","1.7.1"
"meanabsdev","closure","function","NA","FALSE","(y) ","cluster","recommended","1.7.1"
"mona","closure","function","NA","FALSE","(x) ","cluster","recommended","1.7.1"
"pam","closure","function","NA","FALSE","(x, k, diss = inherits(x, ""dist""), metric = ""euclidean"",     stand = FALSE, keep.diss = !diss && n < 100, keep.data = !diss) ","cluster","recommended","1.7.1"
"plot.agnes","closure","function","NA","FALSE","(x, ask = FALSE, which.plots = NULL, main = NULL, sub = paste(""Agglomerative Coefficient = "",     round(x$ac, digits = 2)), adj = 0, nmax.lab = 35, max.strlen = 5,     xax.pretty = TRUE, ...) ","cluster","recommended","1.7.1"
"plot.diana","closure","function","NA","FALSE","(x, ask = FALSE, which.plots = NULL, main = NULL, sub = paste(""Divisive Coefficient = "",     round(x$dc, digits = 2)), adj = 0, nmax.lab = 35, max.strlen = 5,     xax.pretty = TRUE, ...) ","cluster","recommended","1.7.1"
"plot.mona","closure","function","NA","FALSE","(x, main = paste(""Banner of "", deparse(x$call)), sub = NULL,     xlab = ""Separation step"", col = c(2, 0), axes = TRUE, adj = 0,     nmax.lab = 35, max.strlen = 5, ...) ","cluster","recommended","1.7.1"
"plot.partition","closure","function","NA","FALSE","(x, ask = FALSE, which.plots = NULL, nmax.lab = 40,     max.strlen = 5, data = x$data, dist = NULL, cor = TRUE, stand = FALSE,     lines = 2, shade = FALSE, color = FALSE, labels = 0, plotchar = TRUE,     span = TRUE, xlim = NULL, ylim = NULL, main = NULL, ...) ","cluster","recommended","1.7.1"
"plot.silhouette","closure","function","NA","FALSE","(x, nmax.lab = 40, max.strlen = 5, main = NULL, sub = NULL,     xlab = expression(""Silhouette width "" * s[i]), col = ""gray"",     border = 0, cex.names = par(""cex.axis""), do.n.k = TRUE, do.clus.stat = TRUE,     ...) ","cluster","recommended","1.7.1"
"pltree","closure","function","NA","FALSE","(x, ...) ","cluster","recommended","1.7.1"
"pltree.twins","closure","function","NA","FALSE","(x, main = paste(""Dendrogram of "", deparse(x$call)),     labels = NULL, ylab = ""Height"", ...) ","cluster","recommended","1.7.1"
"predict.ellipsoid","closure","function","NA","FALSE","(object, n.out = 201, ...) ","cluster","recommended","1.7.1"
"print.agnes","closure","function","NA","FALSE","(x, ...) ","cluster","recommended","1.7.1"
"print.clara","closure","function","NA","FALSE","(x, ...) ","cluster","recommended","1.7.1"
"print.diana","closure","function","NA","FALSE","(x, ...) ","cluster","recommended","1.7.1"
"print.dissimilarity","closure","function","NA","FALSE","(x, ...) ","cluster","recommended","1.7.1"
"print.ellipsoid","closure","function","NA","FALSE","(x, digits = max(1, getOption(""digits"") - 2), ...) ","cluster","recommended","1.7.1"
"print.fanny","closure","function","NA","FALSE","(x, ...) ","cluster","recommended","1.7.1"
"print.mona","closure","function","NA","FALSE","(x, ...) ","cluster","recommended","1.7.1"
"print.pam","closure","function","NA","FALSE","(x, ...) ","cluster","recommended","1.7.1"
"print.summary.agnes","closure","function","NA","FALSE","(x, ...) ","cluster","recommended","1.7.1"
"print.summary.clara","closure","function","NA","FALSE","(x, ...) ","cluster","recommended","1.7.1"
"print.summary.diana","closure","function","NA","FALSE","(x, ...) ","cluster","recommended","1.7.1"
"print.summary.dissimilarity","closure","function","NA","FALSE","(x, ...) ","cluster","recommended","1.7.1"
"print.summary.fanny","closure","function","NA","FALSE","(x, ...) ","cluster","recommended","1.7.1"
"print.summary.mona","closure","function","NA","FALSE","(x, ...) ","cluster","recommended","1.7.1"
"print.summary.pam","closure","function","NA","FALSE","(x, ...) ","cluster","recommended","1.7.1"
"print.summary.silhouette","closure","function","NA","FALSE","(x, ...) ","cluster","recommended","1.7.1"
"silhouette","closure","function","NA","FALSE","(x, ...) ","cluster","recommended","1.7.1"
"silhouette.default","closure","function","NA","FALSE","(x, dist, dmatrix, ...) ","cluster","recommended","1.7.1"
"silhouette.partition","closure","function","NA","FALSE","(x, ...) ","cluster","recommended","1.7.1"
"sizeDiss","closure","function","NA","FALSE","(d) ","cluster","recommended","1.7.1"
"sortSilhouette","closure","function","NA","FALSE","(object, ...) ","cluster","recommended","1.7.1"
"summary.agnes","closure","function","NA","FALSE","(object, ...) ","cluster","recommended","1.7.1"
"summary.clara","closure","function","NA","FALSE","(object, ...) ","cluster","recommended","1.7.1"
"summary.diana","closure","function","NA","FALSE","(object, ...) ","cluster","recommended","1.7.1"
"summary.dissimilarity","closure","function","NA","FALSE","(object, ...) ","cluster","recommended","1.7.1"
"summary.fanny","closure","function","NA","FALSE","(object, ...) ","cluster","recommended","1.7.1"
"summary.mona","closure","function","NA","FALSE","(object, ...) ","cluster","recommended","1.7.1"
"summary.pam","closure","function","NA","FALSE","(object, ...) ","cluster","recommended","1.7.1"
"summary.silhouette","closure","function","NA","FALSE","(object, FUN = mean, ...) ","cluster","recommended","1.7.1"
"upper.to.lower.tri.inds","closure","function","NA","FALSE","(n) ","cluster","recommended","1.7.1"
"volume","closure","function","NA","FALSE","(object) ","cluster","recommended","1.7.1"
"volume.ellipsoid","closure","function","NA","FALSE","(object) ","cluster","recommended","1.7.1"
"ansari.test","closure","function","TRUE","FALSE","(x, ...) ","ctest","base","1.7.1"
"ansari.test.default","closure","function","TRUE","FALSE","(x, y, alternative = c(""two.sided"", ""less"", ""greater""),     exact = NULL, conf.int = FALSE, conf.level = 0.95, ...) ","ctest","base","1.7.1"
"ansari.test.formula","closure","function","TRUE","FALSE","(formula, data, subset, na.action, ...) ","ctest","base","1.7.1"
"bartlett.test","closure","function","TRUE","FALSE","(x, ...) ","ctest","base","1.7.1"
"bartlett.test.default","closure","function","TRUE","FALSE","(x, g, ...) ","ctest","base","1.7.1"
"bartlett.test.formula","closure","function","TRUE","FALSE","(formula, data, subset, na.action, ...) ","ctest","base","1.7.1"
"binom.test","closure","function","TRUE","FALSE","(x, n, p = 0.5, alternative = c(""two.sided"", ""less"",     ""greater""), conf.level = 0.95) ","ctest","base","1.7.1"
"chisq.test","closure","function","TRUE","FALSE","(x, y = NULL, correct = TRUE, p = rep(1/length(x), length(x)),     simulate.p.value = FALSE, B = 2000) ","ctest","base","1.7.1"
"cor.test","closure","function","TRUE","FALSE","(x, ...) ","ctest","base","1.7.1"
"cor.test.default","closure","function","TRUE","FALSE","(x, y, alternative = c(""two.sided"", ""less"", ""greater""),     method = c(""pearson"", ""kendall"", ""spearman""), exact = NULL,     conf.level = 0.95, ...) ","ctest","base","1.7.1"
"cor.test.formula","closure","function","TRUE","FALSE","(formula, data, subset, na.action, ...) ","ctest","base","1.7.1"
"fisher.test","closure","function","TRUE","FALSE","(x, y = NULL, workspace = 2e+05, hybrid = FALSE, or = 1,     alternative = ""two.sided"", conf.level = 0.95) ","ctest","base","1.7.1"
"fligner.test","closure","function","TRUE","FALSE","(x, ...) ","ctest","base","1.7.1"
"fligner.test.default","closure","function","TRUE","FALSE","(x, g, ...) ","ctest","base","1.7.1"
"fligner.test.formula","closure","function","TRUE","FALSE","(formula, data, subset, na.action, ...) ","ctest","base","1.7.1"
"friedman.test","closure","function","TRUE","FALSE","(y, ...) ","ctest","base","1.7.1"
"friedman.test.default","closure","function","TRUE","FALSE","(y, groups, blocks, ...) ","ctest","base","1.7.1"
"friedman.test.formula","closure","function","TRUE","FALSE","(formula, data, subset, na.action, ...) ","ctest","base","1.7.1"
"kruskal.test","closure","function","TRUE","FALSE","(x, ...) ","ctest","base","1.7.1"
"kruskal.test.default","closure","function","TRUE","FALSE","(x, g, ...) ","ctest","base","1.7.1"
"kruskal.test.formula","closure","function","TRUE","FALSE","(formula, data, subset, na.action, ...) ","ctest","base","1.7.1"
"ks.test","closure","function","TRUE","FALSE","(x, y, ..., alternative = c(""two.sided"", ""less"", ""greater""),     exact = NULL) ","ctest","base","1.7.1"
"mantelhaen.test","closure","function","TRUE","FALSE","(x, y = NULL, z = NULL, alternative = c(""two.sided"",     ""less"", ""greater""), correct = TRUE, exact = FALSE, conf.level = 0.95) ","ctest","base","1.7.1"
"mcnemar.test","closure","function","TRUE","FALSE","(x, y = NULL, correct = TRUE) ","ctest","base","1.7.1"
"mood.test","closure","function","TRUE","FALSE","(x, ...) ","ctest","base","1.7.1"
"mood.test.default","closure","function","TRUE","FALSE","(x, y, alternative = c(""two.sided"", ""less"", ""greater""),     ...) ","ctest","base","1.7.1"
"mood.test.formula","closure","function","TRUE","FALSE","(formula, data, subset, na.action, ...) ","ctest","base","1.7.1"
"oneway.test","closure","function","TRUE","FALSE","(formula, data, subset, na.action, var.equal = FALSE) ","ctest","base","1.7.1"
"pairwise.prop.test","closure","function","TRUE","FALSE","(x, n, p.adjust.method = p.adjust.methods, ...) ","ctest","base","1.7.1"
"pairwise.t.test","closure","function","TRUE","FALSE","(x, g, p.adjust.method = p.adjust.methods, pool.sd = TRUE,     ...) ","ctest","base","1.7.1"
"pairwise.table","closure","function","TRUE","FALSE","(compare.levels, level.names, p.adjust.method) ","ctest","base","1.7.1"
"pairwise.wilcox.test","closure","function","TRUE","FALSE","(x, g, p.adjust.method = p.adjust.methods, ...) ","ctest","base","1.7.1"
"power.anova.test","closure","function","TRUE","FALSE","(groups = NULL, n = NULL, between.var = NULL, within.var = NULL,     sig.level = 0.05, power = NULL) ","ctest","base","1.7.1"
"power.prop.test","closure","function","TRUE","FALSE","(n = NULL, p1 = NULL, p2 = NULL, sig.level = 0.05, power = NULL,     alternative = c(""two.sided"", ""one.sided""), strict = FALSE) ","ctest","base","1.7.1"
"power.t.test","closure","function","TRUE","FALSE","(n = NULL, delta = NULL, sd = 1, sig.level = 0.05, power = NULL,     type = c(""two.sample"", ""one.sample"", ""paired""), alternative = c(""two.sided"",         ""one.sided""), strict = FALSE) ","ctest","base","1.7.1"
"prop.test","closure","function","TRUE","FALSE","(x, n, p = NULL, alternative = c(""two.sided"", ""less"",     ""greater""), conf.level = 0.95, correct = TRUE) ","ctest","base","1.7.1"
"prop.trend.test","closure","function","TRUE","FALSE","(x, n, score = 1:length(x)) ","ctest","base","1.7.1"
"quade.test","closure","function","TRUE","FALSE","(y, ...) ","ctest","base","1.7.1"
"quade.test.default","closure","function","TRUE","FALSE","(y, groups, blocks, ...) ","ctest","base","1.7.1"
"quade.test.formula","closure","function","TRUE","FALSE","(formula, data, subset, na.action, ...) ","ctest","base","1.7.1"
"shapiro.test","closure","function","TRUE","FALSE","(x) ","ctest","base","1.7.1"
"t.test","closure","function","TRUE","FALSE","(x, ...) ","ctest","base","1.7.1"
"t.test.default","closure","function","TRUE","FALSE","(x, y = NULL, alternative = c(""two.sided"", ""less"", ""greater""),     mu = 0, paired = FALSE, var.equal = FALSE, conf.level = 0.95,     ...) ","ctest","base","1.7.1"
"t.test.formula","closure","function","TRUE","FALSE","(formula, data, subset, na.action, ...) ","ctest","base","1.7.1"
"var.test","closure","function","TRUE","FALSE","(x, ...) ","ctest","base","1.7.1"
"var.test.default","closure","function","TRUE","FALSE","(x, y, ratio = 1, alternative = c(""two.sided"", ""less"",     ""greater""), conf.level = 0.95, ...) ","ctest","base","1.7.1"
"var.test.formula","closure","function","TRUE","FALSE","(formula, data, subset, na.action, ...) ","ctest","base","1.7.1"
"wilcox.test","closure","function","TRUE","FALSE","(x, ...) ","ctest","base","1.7.1"
"wilcox.test.default","closure","function","TRUE","FALSE","(x, y = NULL, alternative = c(""two.sided"", ""less"", ""greater""),     mu = 0, paired = FALSE, exact = NULL, correct = TRUE, conf.int = FALSE,     conf.level = 0.95, ...) ","ctest","base","1.7.1"
"wilcox.test.formula","closure","function","TRUE","FALSE","(formula, data, subset, na.action, ...) ","ctest","base","1.7.1"
"line","closure","function","TRUE","FALSE","(x, y = NULL) ","eda","base","1.7.1"
"medpolish","closure","function","TRUE","FALSE","(x, eps = 0.01, maxiter = 10, trace.iter = TRUE, na.rm = FALSE) ","eda","base","1.7.1"
"smooth","closure","function","TRUE","FALSE","(x, kind = c(""3RS3R"", ""3RSS"", ""3RSR"", ""3R"", ""3"", ""S""),     twiceit = FALSE, endrule = ""Tukey"", do.ends = FALSE) ","eda","base","1.7.1"
".First.lib","closure","function","NA","FALSE","(lib, pkg) ","foreign","recommended","1.7.1"
".packageName","character","character","NA","FALSE","NA","foreign","recommended","1.7.1"
"SModeNames","character","character","NA","FALSE","NA","foreign","recommended","1.7.1"
"data.restore","closure","function","NA","FALSE","(file, print = FALSE, verbose = FALSE, env = .GlobalEnv) ","foreign","recommended","1.7.1"
"lookup.xport","closure","function","NA","FALSE","(file) ","foreign","recommended","1.7.1"
"read.S","closure","function","NA","FALSE","(file) ","foreign","recommended","1.7.1"
"read.dta","closure","function","NA","FALSE","(file, convert.dates = TRUE, tz = ""GMT"", convert.factors = TRUE,     missing.type = FALSE) ","foreign","recommended","1.7.1"
"read.epiinfo","closure","function","NA","FALSE","(file, read.deleted = FALSE, guess.broken.dates = FALSE,     thisyear = NULL, lower.case.names = FALSE) ","foreign","recommended","1.7.1"
"read.mtp","closure","function","NA","FALSE","(file) ","foreign","recommended","1.7.1"
"read.spss","closure","function","NA","FALSE","(file, use.value.labels = TRUE, to.data.frame = FALSE,     max.value.labels = Inf) ","foreign","recommended","1.7.1"
"read.ssd","closure","function","NA","FALSE","(libname, sectionnames, tmpXport = tempfile(), tmpProgLoc = tempfile(),     sascmd = ""sas"") ","foreign","recommended","1.7.1"
"read.xport","closure","function","NA","FALSE","(file) ","foreign","recommended","1.7.1"
"write.dta","closure","function","NA","FALSE","(dataframe, file, version = 6, convert.dates = TRUE,     tz = ""GMT"", convert.factors = c(""labels"", ""string"", ""numeric"",         ""codes"")) ","foreign","recommended","1.7.1"
".First.lib","closure","function","NA","FALSE","(lib, pkg) ","grid","recommended","1.7.1"
".GRID.STATE","list","list","NA","FALSE","NA","grid","recommended","1.7.1"
".Last.lib","closure","function","NA","FALSE","(libpath) ","grid","recommended","1.7.1"
".grid.gpar.names","character","character","NA","FALSE","NA","grid","recommended","1.7.1"
".grid.loaded","logical","logical","NA","FALSE","NA","grid","recommended","1.7.1"
".grid.unit.list","character","character","NA","FALSE","NA","grid","recommended","1.7.1"
".packageName","character","character","NA","FALSE","NA","grid","recommended","1.7.1"
"Ops.unit","closure","function","NA","FALSE","(x, y) ","grid","recommended","1.7.1"
"Summary.unit","closure","function","NA","FALSE","(..., na.rm = FALSE) ","grid","recommended","1.7.1"
"[.unit","closure","function","NA","FALSE","(x, index, top = TRUE, ...) ","grid","recommended","1.7.1"
"[.unit.arithmetic","closure","function","NA","FALSE","(x, index, top = TRUE, ...) ","grid","recommended","1.7.1"
"[.unit.list","closure","function","NA","FALSE","(x, index, top = TRUE, ...) ","grid","recommended","1.7.1"
"absolute","closure","function","NA","FALSE","(unit) ","grid","recommended","1.7.1"
"absolute.size","closure","function","NA","FALSE","(unit) ","grid","recommended","1.7.1"
"absolute.units","closure","function","NA","FALSE","(unit) ","grid","recommended","1.7.1"
"absolute.units.arithmetic","closure","function","NA","FALSE","(ua) ","grid","recommended","1.7.1"
"absolute.units.list","closure","function","NA","FALSE","(ul) ","grid","recommended","1.7.1"
"as.character.unit","closure","function","NA","FALSE","(unit) ","grid","recommended","1.7.1"
"as.character.unit.arithmetic","closure","function","NA","FALSE","(ua) ","grid","recommended","1.7.1"
"as.character.unit.list","closure","function","NA","FALSE","(ul) ","grid","recommended","1.7.1"
"col.spec","closure","function","NA","FALSE","(side, col, col.before, col.after, ncol) ","grid","recommended","1.7.1"
"common.draw.axis","closure","function","NA","FALSE","(axis) ","grid","recommended","1.7.1"
"convertNative","closure","function","NA","FALSE","(unit, dimension = ""x"", type = ""location"") ","grid","recommended","1.7.1"
"copy","closure","function","NA","FALSE","(grob) ","grid","recommended","1.7.1"
"current.viewport","closure","function","NA","FALSE","(vp = NULL) ","grid","recommended","1.7.1"
"dataViewport","closure","function","NA","FALSE","(x = NULL, y = NULL, xscale = NULL, yscale = NULL, extension = 0.05,     ...) ","grid","recommended","1.7.1"
"draw.all","closure","function","NA","FALSE","() ","grid","recommended","1.7.1"
"draw.details","closure","function","NA","FALSE","(x, x.wrapped, recording) ","grid","recommended","1.7.1"
"draw.details.circle","closure","function","NA","FALSE","(x, x.wrapped, recording = TRUE) ","grid","recommended","1.7.1"
"draw.details.collection","closure","function","NA","FALSE","(x, x.wrapped, recording = TRUE) ","grid","recommended","1.7.1"
"draw.details.default","closure","function","NA","FALSE","(x, x.wrapped, recording) ","grid","recommended","1.7.1"
"draw.details.frame","closure","function","NA","FALSE","(x, x.wrapped, recording = TRUE) ","grid","recommended","1.7.1"
"draw.details.glist","closure","function","NA","FALSE","(x, x.wrapped, recording) ","grid","recommended","1.7.1"
"draw.details.line.to","closure","function","NA","FALSE","(x, x.wrapped, recording = TRUE) ","grid","recommended","1.7.1"
"draw.details.lines","closure","function","NA","FALSE","(x, x.wrapped, recording = TRUE) ","grid","recommended","1.7.1"
"draw.details.move.to","closure","function","NA","FALSE","(x, x.wrapped, recording = TRUE) ","grid","recommended","1.7.1"
"draw.details.points","closure","function","NA","FALSE","(x, x.wrapped, recording = TRUE) ","grid","recommended","1.7.1"
"draw.details.polygon","closure","function","NA","FALSE","(x, x.wrapped, recording = TRUE) ","grid","recommended","1.7.1"
"draw.details.rect","closure","function","NA","FALSE","(x, x.wrapped, recording = TRUE) ","grid","recommended","1.7.1"
"draw.details.segments","closure","function","NA","FALSE","(x, x.wrapped, recording = TRUE) ","grid","recommended","1.7.1"
"draw.details.text","closure","function","NA","FALSE","(x, x.wrapped, recording = TRUE) ","grid","recommended","1.7.1"
"draw.details.viewport","closure","function","NA","FALSE","(x, x.wrapped, recording) ","grid","recommended","1.7.1"
"draw.details.xaxis","closure","function","NA","FALSE","(x, x.wrapped, recording = TRUE) ","grid","recommended","1.7.1"
"draw.details.yaxis","closure","function","NA","FALSE","(x, x.wrapped, recording = TRUE) ","grid","recommended","1.7.1"
"draw.frame.child","closure","function","NA","FALSE","(grob) ","grid","recommended","1.7.1"
"editDetails","closure","function","NA","FALSE","(x, new.values) ","grid","recommended","1.7.1"
"editDetails.default","closure","function","NA","FALSE","(x, new.values) ","grid","recommended","1.7.1"
"editDetails.xaxis","closure","function","NA","FALSE","(x, new.values) ","grid","recommended","1.7.1"
"editDetails.yaxis","closure","function","NA","FALSE","(x, new.values) ","grid","recommended","1.7.1"
"get.gpar","closure","function","NA","FALSE","(gpar.name) ","grid","recommended","1.7.1"
"get.value","closure","function","NA","FALSE","(x, child.specs = NULL) ","grid","recommended","1.7.1"
"get.value.default","closure","function","NA","FALSE","(x, child.specs = NULL) ","grid","recommended","1.7.1"
"get.value.grob","closure","function","NA","FALSE","(x, child.specs = NULL) ","grid","recommended","1.7.1"
"gpar","closure","function","NA","FALSE","(...) ","grid","recommended","1.7.1"
"grid.Call","closure","function","NA","FALSE","(fnname, ...) ","grid","recommended","1.7.1"
"grid.Call.graphics","closure","function","NA","FALSE","(fnname, ...) ","grid","recommended","1.7.1"
"grid.circle","closure","function","NA","FALSE","(x = 0.5, y = 0.5, r = 0.5, default.units = ""npc"", gp = gpar(),     draw = TRUE, vp = NULL) ","grid","recommended","1.7.1"
"grid.collection","closure","function","NA","FALSE","(..., gp = gpar(), draw = TRUE, vp = NULL) ","grid","recommended","1.7.1"
"grid.copy","closure","function","NA","FALSE","(grob) ","grid","recommended","1.7.1"
"grid.display.list","closure","function","NA","FALSE","(on = TRUE) ","grid","recommended","1.7.1"
"grid.draw","closure","function","NA","FALSE","(x, recording = TRUE) ","grid","recommended","1.7.1"
"grid.edit","closure","function","NA","FALSE","(grob, ..., redraw = TRUE) ","grid","recommended","1.7.1"
"grid.frame","closure","function","NA","FALSE","(layout = NULL, vp = NULL, gp = gpar(), draw = FALSE) ","grid","recommended","1.7.1"
"grid.get","closure","function","NA","FALSE","(grob, ...) ","grid","recommended","1.7.1"
"grid.grill","closure","function","NA","FALSE","(h = unit(seq(0.25, 0.75, 0.25), ""npc""), v = unit(seq(0.25,     0.75, 0.25), ""npc""), default.units = ""npc"", gp = gpar(col = ""grey""),     vp = NULL) ","grid","recommended","1.7.1"
"grid.grob","closure","function","NA","FALSE","(list.struct, cl = NULL, draw = TRUE) ","grid","recommended","1.7.1"
"grid.layout","closure","function","NA","FALSE","(nrow = 1, ncol = 1, widths = unit(rep(1, ncol), ""null""),     heights = unit(rep(1, nrow), ""null""), default.units = ""null"",     respect = FALSE) ","grid","recommended","1.7.1"
"grid.legend","closure","function","NA","FALSE","(pch, labels, frame = TRUE, hgap = unit(0.5, ""lines""),     vgap = unit(0.5, ""lines""), default.units = ""lines"", gp = gpar(),     draw = TRUE, vp = NULL) ","grid","recommended","1.7.1"
