"name","type","class","exported","S4generic","args","package","priority","Rversion"
"loglin                    ","closure    ","           ","TRUE","FALSE","(table, margin, start = rep(1, length(table)), fit = FALSE,     eps = 0.1, iter = 20, param = FALSE, print = TRUE)                                                                                                                                                                                                                                                                                        ","base   ","NA","0.64.0"
"lower.tri                 ","closure    ","           ","TRUE","FALSE","(x, diag = FALSE)                                                                                                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.64.0"
"lowess                    ","closure    ","           ","TRUE","FALSE","(x, y = NULL, f = 2/3, iter = 3, delta = 0.01 * diff(range(xy$x[o])))                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.64.0"
"ls                        ","closure    ","           ","TRUE","FALSE","(name, pos = -1, envir = pos.to.env(pos), all.names = FALSE,     pattern)                                                                                                                                                                                                                                                                                                                                 ","base   ","NA","0.64.0"
"ls.diag                   ","closure    ","           ","TRUE","FALSE","(ls.out)                                                                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.64.0"
"ls.print                  ","closure    ","           ","TRUE","FALSE","(ls.out, digits = 4, print.it = TRUE)                                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.64.0"
"ls.str                    ","closure    ","           ","TRUE","FALSE","(..., mode = \""any\"", max.level = 1, give.attr = FALSE)                                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.64.0"
"lsf.str                   ","closure    ","           ","TRUE","FALSE","(...)                                                                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.64.0"
"lsfit                     ","closure    ","           ","TRUE","FALSE","(x, y, wt = NULL, intercept = TRUE, tolerance = 1e-07,     yname = NULL)                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.64.0"
"machine                   ","closure    ","           ","TRUE","FALSE","()                                                                                                                                                                                                                                                                                                                                                                                                        ","base   ","NA","0.64.0"
"macintosh                 ","closure    ","           ","TRUE","FALSE","(display = \""\"", width = 5, height = 5, pointsize = 12)                                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.64.0"
"mad                       ","closure    ","           ","TRUE","FALSE","(y, center, constant = 1.4826, na.rm = FALSE)                                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.64.0"
"mahalanobis               ","closure    ","           ","TRUE","FALSE","(x, center, cov, inverted = FALSE)                                                                                                                                                                                                                                                                                                                                                                        ","base   ","NA","0.64.0"
"make.link                 ","closure    ","           ","TRUE","FALSE","(link)                                                                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.64.0"
"make.names                ","closure    ","           ","TRUE","FALSE","(names, unique = FALSE)                                                                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.64.0"
"make.socket               ","closure    ","           ","TRUE","FALSE","(host = \""localhost\"", port, fail = TRUE, server = FALSE)                                                                                                                                                                                                                                                                                                                                                 ","base   ","NA","0.64.0"
"make.tables.aovproj       ","closure    ","           ","TRUE","FALSE","(proj.cols, mf.cols, prjs, mf, fun = \""mean\"", prt = FALSE,     ...)                                                                                                                                                                                                                                                                                                                                      ","base   ","NA","0.64.0"
"make.tables.aovprojlist   ","closure    ","           ","TRUE","FALSE","(proj.cols, strata.cols, model.cols, projections, model,     eff, fun = \""mean\"", prt = FALSE, ...)                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.64.0"
"mat.or.vec                ","closure    ","           ","TRUE","FALSE","(nr, nc)                                                                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.64.0"
"match                     ","closure    ","           ","TRUE","FALSE","(x, table, nomatch = NA)                                                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.64.0"
"match.arg                 ","closure    ","           ","TRUE","FALSE","(arg, choices)                                                                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.64.0"
"match.call                ","closure    ","           ","TRUE","FALSE","(definition = NULL, call = sys.call(sys.parent()), expand.dots = TRUE)                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.64.0"
"match.fun                 ","closure    ","           ","TRUE","FALSE","(FUN, descend = TRUE)                                                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.64.0"
"matlines                  ","closure    ","           ","TRUE","FALSE","(x, y, lty = 1:5, lwd = 1, pch = NULL, col = 1:6, ...)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.64.0"
"matplot                   ","closure    ","           ","TRUE","FALSE","(x, y, type = \""p\"", lty = 1:5, lwd = 1, pch = NULL, col = 1:6,     xlab = NULL, ylab = NULL, xlim = NULL, ylim = NULL, ...,     add = FALSE, verbose = .Options$verbose)                                                                                                                                                                                                                                 ","base   ","NA","0.64.0"
"matpoints                 ","closure    ","           ","TRUE","FALSE","(x, y, lty = 1:5, lwd = 1, pch = NULL, col = 1:6, ...)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.64.0"
"matrix                    ","closure    ","           ","TRUE","FALSE","(data = NA, nrow = 1, ncol = 1, byrow = FALSE, dimnames = NULL)                                                                                                                                                                                                                                                                                                                                           ","base   ","NA","0.64.0"
"max                       ","closure    ","           ","TRUE","FALSE","(..., na.rm = FALSE)                                                                                                                                                                                                                                                                                                                                                                                      ","base   ","NA","0.64.0"
"mean                      ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.64.0"
"mean.default              ","closure    ","           ","TRUE","FALSE","(x, trim = 0, na.rm = FALSE)                                                                                                                                                                                                                                                                                                                                                                              ","base   ","NA","0.64.0"
"median                    ","closure    ","           ","TRUE","FALSE","(x, na.rm = FALSE)                                                                                                                                                                                                                                                                                                                                                                                        ","base   ","NA","0.64.0"
"memory.profile            ","closure    ","           ","TRUE","FALSE","()                                                                                                                                                                                                                                                                                                                                                                                                        ","base   ","NA","0.64.0"
"menu                      ","closure    ","           ","TRUE","FALSE","(choices, graphics = FALSE, title = \""\"")                                                                                                                                                                                                                                                                                                                                                                 ","base   ","NA","0.64.0"
"methods                   ","closure    ","           ","TRUE","FALSE","(generic.function, class)                                                                                                                                                                                                                                                                                                                                                                                 ","base   ","NA","0.64.0"
"min                       ","closure    ","           ","TRUE","FALSE","(..., na.rm = FALSE)                                                                                                                                                                                                                                                                                                                                                                                      ","base   ","NA","0.64.0"
"missing                   ","special    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.64.0"
"mode                      ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.64.0"
"mode<-                    ","closure    ","           ","TRUE","FALSE","(x, value)                                                                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.64.0"
"model.extract             ","closure    ","           ","TRUE","FALSE","(frame, component)                                                                                                                                                                                                                                                                                                                                                                                        ","base   ","NA","0.64.0"
"model.frame               ","closure    ","           ","TRUE","FALSE","(formula, ...)                                                                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.64.0"
"model.frame.aovlist       ","closure    ","           ","TRUE","FALSE","(formula, data = NULL, ...)                                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.64.0"
"model.frame.default       ","closure    ","           ","TRUE","FALSE","(formula, data = NULL, subset = NULL, na.action = na.fail,     drop.unused.levels = FALSE, xlev = NULL, ...)                                                                                                                                                                                                                                                                                              ","base   ","NA","0.64.0"
"model.frame.glm           ","closure    ","           ","TRUE","FALSE","(formula, data, na.action, ...)                                                                                                                                                                                                                                                                                                                                                                           ","base   ","NA","0.64.0"
"model.frame.lm            ","closure    ","           ","TRUE","FALSE","(formula, data, na.action, ...)                                                                                                                                                                                                                                                                                                                                                                           ","base   ","NA","0.64.0"
"model.matrix              ","closure    ","           ","TRUE","FALSE","(object, ...)                                                                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.64.0"
"model.matrix.default      ","closure    ","           ","TRUE","FALSE","(formula, data = sys.frame(sys.parent()), contrasts.arg = NULL,     xlev = NULL)                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.64.0"
"model.matrix.lm           ","closure    ","           ","TRUE","FALSE","(object, ...)                                                                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.64.0"
"model.offset              ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.64.0"
"model.response            ","closure    ","           ","TRUE","FALSE","(data, type = \""any\"")                                                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.64.0"
"model.tables              ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.64.0"
"model.tables.aov          ","closure    ","           ","TRUE","FALSE","(x, type = \""effects\"", se = FALSE, cterms)                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.64.0"
"model.tables.aovlist      ","closure    ","           ","TRUE","FALSE","(x, type = \""effects\"", se = FALSE, ...)                                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.64.0"
"model.weights             ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.64.0"
"month.abb                 ","character  ","           ","TRUE","FALSE","NA","base   ","NA","0.64.0"
"month.name                ","character  ","           ","TRUE","FALSE","NA","base   ","NA","0.64.0"
"mosaicplot                ","closure    ","           ","TRUE","FALSE","(X, main = NA, sort = NA, off = NA, dir = NA, color = FALSE)                                                                                                                                                                                                                                                                                                                                              ","base   ","NA","0.64.0"
"mtext                     ","closure    ","           ","TRUE","FALSE","(text, side = 3, line = 0, outer = FALSE, at = NULL,     adj = NA, ...)                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.64.0"
"mvfft                     ","closure    ","           ","TRUE","FALSE","(z, inverse = FALSE)                                                                                                                                                                                                                                                                                                                                                                                      ","base   ","NA","0.64.0"
"na.action                 ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.64.0"
"na.action.default         ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.64.0"
"na.fail                   ","closure    ","           ","TRUE","FALSE","(frame)                                                                                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.64.0"
"na.omit                   ","closure    ","           ","TRUE","FALSE","(frame)                                                                                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.64.0"
"names                     ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.64.0"
"names.default             ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.64.0"
"names<-                   ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.64.0"
"names<-.default           ","closure    ","           ","TRUE","FALSE","(x, value)                                                                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.64.0"
"nargs                     ","special    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.64.0"
"nchar                     ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.64.0"
"ncol                      ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.64.0"
"next                      ","special    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.64.0"
"nextn                     ","closure    ","           ","TRUE","FALSE","(n, factors = c(2, 3, 5))                                                                                                                                                                                                                                                                                                                                                                                 ","base   ","NA","0.64.0"
"nlevels                   ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.64.0"
"nlm                       ","closure    ","           ","TRUE","FALSE","(f, p, hessian = FALSE, typsize = rep(1, length(p)),     fscale = 1, print.level = 0, ndigit = 12, gradtol = 1e-06,     stepmax = max(1000 * sqrt(sum((p/typsize)^2)), 1000), steptol = 1e-06,     iterlim = 100)                                                                                                                                                                                         ","base   ","NA","0.64.0"
"noquote                   ","closure    ","           ","TRUE","FALSE","(obj)                                                                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.64.0"
"nrow                      ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.64.0"
"numeric                   ","closure    ","           ","TRUE","FALSE","(length = 0)                                                                                                                                                                                                                                                                                                                                                                                              ","base   ","NA","0.64.0"
"objects                   ","closure    ","           ","TRUE","FALSE","(name, pos = -1, envir = pos.to.env(pos), all.names = FALSE,     pattern)                                                                                                                                                                                                                                                                                                                                 ","base   ","NA","0.64.0"
"offset                    ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.64.0"
"on.exit                   ","special    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.64.0"
"optimise                  ","closure    ","           ","TRUE","FALSE","(f, interval, lower = min(interval), upper = max(interval),     maximum = FALSE, tol = .Machine$double.eps^0.25, ...)                                                                                                                                                                                                                                                                                     ","base   ","NA","0.64.0"
"optimize                  ","closure    ","           ","TRUE","FALSE","(f, interval, lower = min(interval), upper = max(interval),     maximum = FALSE, tol = .Machine$double.eps^0.25, ...)                                                                                                                                                                                                                                                                                     ","base   ","NA","0.64.0"
"options                   ","closure    ","           ","TRUE","FALSE","(...)                                                                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.64.0"
"order                     ","closure    ","           ","TRUE","FALSE","(..., na.last = TRUE)                                                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.64.0"
"ordered                   ","closure    ","           ","TRUE","FALSE","(x, levels = sort(unique(x), na.last = TRUE), labels = levels,     exclude = NA, ordered = TRUE)                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.64.0"
"outer                     ","closure    ","           ","TRUE","FALSE","(X, Y, FUN = \""*\"", ...)                                                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.64.0"
"page                      ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.64.0"
"pairlist                  ","closure    ","           ","TRUE","FALSE","(...)                                                                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.64.0"
"pairs                     ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.64.0"
"pairs.default             ","closure    ","           ","TRUE","FALSE","(x, labels, panel = points, main = NULL, font.main = par(\""font.main\""),     cex.main = par(\""cex.main\""), ...)                                                                                                                                                                                                                                                                                           ","base   ","NA","0.64.0"
"pairs.formula             ","closure    ","           ","TRUE","FALSE","(formula, data = NULL, subset, na.action, ...)                                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.64.0"
"palette                   ","closure    ","           ","TRUE","FALSE","(value)                                                                                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.64.0"
"panel.smooth              ","closure    ","           ","TRUE","FALSE","(x, y, col = par(\""col\""), pch = par(\""pch\""), col.smooth = \""red\"",     span = 2/3, iter = 3, ...)                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.64.0"
"par                       ","closure    ","           ","TRUE","FALSE","(..., no.readonly = FALSE)                                                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.64.0"
