"name","type","class","exported","S4generic","args","package","priority","Rversion","status","hidden"
"stud.ci","closure","","TRUE","FALSE","(tv0, tv, conf = 0.95, hinv = function(t) t) ","boot","NA","1.3.1","released",FALSE
"tilt.boot","closure","","TRUE","FALSE","(data, statistic, R, sim = ""ordinary"", stype = ""i"",     strata = rep(1, n), L = NULL, theta = NULL, alpha = c(0.025,         0.975), tilt = TRUE, width = 0.5, index = 1, ...) ","boot","NA","1.3.1","released",FALSE
"ts.array","closure","","TRUE","FALSE","(n, n.sim, R, l, sim, endcorr) ","boot","NA","1.3.1","released",FALSE
"ts.return","closure","","TRUE","FALSE","(t0, t, R, tseries, seed, stat, sim, endcorr, n.sim,     l, ran.gen, ran.args, call, norm) ","boot","NA","1.3.1","released",FALSE
"tsboot","closure","","TRUE","FALSE","(tseries, statistic, R, l = NULL, sim = ""model"", endcorr = TRUE,     n.sim = NULL, orig.t = TRUE, ran.gen = function(tser, n.sim,         args) tser, ran.args = NULL, norm = TRUE, ...) ","boot","NA","1.3.1","released",FALSE
"usual.jack","closure","","TRUE","FALSE","(data, stat, stype = ""w"", index = 1, strata = rep(1,     n), ...) ","boot","NA","1.3.1","released",FALSE
"var.linear","closure","","TRUE","FALSE","(L, strata = NULL) ","boot","NA","1.3.1","released",FALSE
"zero","closure","","TRUE","FALSE","(n, m) ","boot","NA","1.3.1","released",FALSE
".First.lib","closure","","TRUE","FALSE","(lib, pkg) ","class","NA","1.3.1","released", TRUE
"condense","closure","","TRUE","FALSE","(train, class, store = sample(seq(n), 1), trace = TRUE) ","class","NA","1.3.1","released",FALSE
"knn","closure","","TRUE","FALSE","(train, test, cl, k = 1, l = 0, prob = FALSE, use.all = TRUE) ","class","NA","1.3.1","released",FALSE
"knn.cv","closure","","TRUE","FALSE","(train, cl, k = 1, l = 0, prob = FALSE, use.all = TRUE) ","class","NA","1.3.1","released",FALSE
"knn1","closure","","TRUE","FALSE","(train, test, cl) ","class","NA","1.3.1","released",FALSE
"lvq1","closure","","TRUE","FALSE","(x, cl, codebk, niter = 100 * nrow(codebk$x), alpha = 0.03) ","class","NA","1.3.1","released",FALSE
"lvq2","closure","","TRUE","FALSE","(x, cl, codebk, niter = 100 * nrow(codebk$x), alpha = 0.03,     win = 0.3) ","class","NA","1.3.1","released",FALSE
"lvq3","closure","","TRUE","FALSE","(x, cl, codebk, niter = 100 * nrow(codebk$x), alpha = 0.03,     win = 0.3, epsilon = 0.1) ","class","NA","1.3.1","released",FALSE
"lvqinit","closure","","TRUE","FALSE","(x, cl, size, prior, k = 5) ","class","NA","1.3.1","released",FALSE
"lvqtest","closure","","TRUE","FALSE","(codebk, test) ","class","NA","1.3.1","released",FALSE
"multiedit","closure","","TRUE","FALSE","(x, class, k = 1, V = 3, I = 5, trace = TRUE) ","class","NA","1.3.1","released",FALSE
"olvq1","closure","","TRUE","FALSE","(x, cl, codebk, niter = 40 * nrow(codebk$x), alpha = 0.3) ","class","NA","1.3.1","released",FALSE
"reduce.nn","closure","","TRUE","FALSE","(train, ind, class) ","class","NA","1.3.1","released",FALSE
".First.lib","closure","","TRUE","FALSE","(lib, pkg) ","cluster","NA","1.3.1","released", TRUE
"agnes","closure","","TRUE","FALSE","(x, diss = FALSE, metric = ""euclidean"", stand = FALSE,     method = ""average"") ","cluster","NA","1.3.1","released",FALSE
"clara","closure","","TRUE","FALSE","(x, k, metric = ""euclidean"", stand = FALSE, samples = 5,     sampsize = 40 + 2 * k) ","cluster","NA","1.3.1","released",FALSE
"clusplot","closure","","TRUE","FALSE","(x, ...) ","cluster","NA","1.3.1","released",FALSE
"clusplot.default","closure","","TRUE","FALSE","(x, clus, diss = FALSE, cor = TRUE, stand = FALSE, lines = 2,     shade = FALSE, color = FALSE, labels = 0, plotchar = TRUE,     col.p = ""dark green"", col.txt = col.p, span = TRUE, xlim = NULL,     ylim = NULL, ...) ","cluster","NA","1.3.1","released",FALSE
"clusplot.partition","closure","","TRUE","FALSE","(x, ...) ","cluster","NA","1.3.1","released",FALSE
"daisy","closure","","TRUE","FALSE","(x, metric = c(""euclidean"", ""manhattan""), stand = FALSE,     type = list()) ","cluster","NA","1.3.1","released",FALSE
"diana","closure","","TRUE","FALSE","(x, diss = FALSE, metric = ""euclidean"", stand = FALSE) ","cluster","NA","1.3.1","released",FALSE
"fanny","closure","","TRUE","FALSE","(x, k, diss = FALSE, metric = ""euclidean"", stand = FALSE) ","cluster","NA","1.3.1","released",FALSE
"mona","closure","","TRUE","FALSE","(x) ","cluster","NA","1.3.1","released",FALSE
"pam","closure","","TRUE","FALSE","(x, k, diss = FALSE, metric = ""euclidean"", stand = FALSE) ","cluster","NA","1.3.1","released",FALSE
"plclust","closure","","TRUE","FALSE","(tree, labels = NULL, hang = 0.1, axes = TRUE, frame.plot = FALSE,     ann = TRUE, main = ""Cluster Dendrogram"", sub = NULL, xlab = NULL,     ylab = ""Height"", ...) ","cluster","NA","1.3.1","released",FALSE
"plot.agnes","closure","","TRUE","FALSE","(x, ask = FALSE, which.plots = NULL, main = NULL, sub = paste(""Agglomerative Coefficient = "",     round(x$ac, digits = 2)), adj = 0, nmax.lab = 35, max.strlen = 5,     ...) ","cluster","NA","1.3.1","released",FALSE
"plot.diana","closure","","TRUE","FALSE","(x, ask = FALSE, which.plots = NULL, main = paste(""Banner of "",     deparse(attr(x, ""Call""))), sub = paste(""Divisive Coefficient = "",     round(x$dc, digits = 2)), adj = 0, nmax.lab = 35, max.strlen = 5,     ...) ","cluster","NA","1.3.1","released",FALSE
"plot.mona","closure","","TRUE","FALSE","(x, main = paste(""Banner of "", deparse(attr(x, ""Call""))),     col = 2, axes = TRUE, adj = 0, nmax.lab = 35, max.strlen = 5,     ...) ","cluster","NA","1.3.1","released",FALSE
"plot.partition","closure","","TRUE","FALSE","(x, ask = FALSE, which.plots = NULL, nmax.lab = 40,     max.strlen = 5, cor = TRUE, stand = FALSE, lines = 2, shade = FALSE,     color = FALSE, labels = 0, plotchar = TRUE, span = TRUE,     xlim = NULL, ylim = NULL, ...) ","cluster","NA","1.3.1","released",FALSE
"pltree","closure","","TRUE","FALSE","(x, ...) ","cluster","NA","1.3.1","released",FALSE
"pltree.twins","closure","","TRUE","FALSE","(x, main = paste(""Dendrogram of "", deparse(call)), ...) ","cluster","NA","1.3.1","released",FALSE
"print.agnes","closure","","TRUE","FALSE","(x, ...) ","cluster","NA","1.3.1","released",FALSE
"print.clara","closure","","TRUE","FALSE","(x, ...) ","cluster","NA","1.3.1","released",FALSE
"print.diana","closure","","TRUE","FALSE","(x, ...) ","cluster","NA","1.3.1","released",FALSE
"print.dissimilarity","closure","","TRUE","FALSE","(x, ...) ","cluster","NA","1.3.1","released",FALSE
"print.fanny","closure","","TRUE","FALSE","(x, ...) ","cluster","NA","1.3.1","released",FALSE
"print.mona","closure","","TRUE","FALSE","(x, ...) ","cluster","NA","1.3.1","released",FALSE
"print.pam","closure","","TRUE","FALSE","(x, ...) ","cluster","NA","1.3.1","released",FALSE
"print.summary.agnes","closure","","TRUE","FALSE","(x, ...) ","cluster","NA","1.3.1","released",FALSE
"print.summary.clara","closure","","TRUE","FALSE","(x, ...) ","cluster","NA","1.3.1","released",FALSE
"print.summary.diana","closure","","TRUE","FALSE","(x, ...) ","cluster","NA","1.3.1","released",FALSE
"print.summary.fanny","closure","","TRUE","FALSE","(x, ...) ","cluster","NA","1.3.1","released",FALSE
"print.summary.mona","closure","","TRUE","FALSE","(x, ...) ","cluster","NA","1.3.1","released",FALSE
"print.summary.pam","closure","","TRUE","FALSE","(x, ...) ","cluster","NA","1.3.1","released",FALSE
"summary.agnes","closure","","TRUE","FALSE","(object, ...) ","cluster","NA","1.3.1","released",FALSE
"summary.clara","closure","","TRUE","FALSE","(object, ...) ","cluster","NA","1.3.1","released",FALSE
"summary.diana","closure","","TRUE","FALSE","(object, ...) ","cluster","NA","1.3.1","released",FALSE
"summary.dissimilarity","closure","","TRUE","FALSE","(object, ...) ","cluster","NA","1.3.1","released",FALSE
"summary.fanny","closure","","TRUE","FALSE","(object, ...) ","cluster","NA","1.3.1","released",FALSE
"summary.mona","closure","","TRUE","FALSE","(object, ...) ","cluster","NA","1.3.1","released",FALSE
"summary.pam","closure","","TRUE","FALSE","(object, ...) ","cluster","NA","1.3.1","released",FALSE
".First.lib","closure","","TRUE","FALSE","(lib, pkg) ","ctest","NA","1.3.1","released", TRUE
"ansari.test","closure","","TRUE","FALSE","(x, ...) ","ctest","NA","1.3.1","released",FALSE
"ansari.test.default","closure","","TRUE","FALSE","(x, y, alternative = c(""two.sided"", ""less"", ""greater""),     exact = NULL, conf.int = FALSE, conf.level = 0.95) ","ctest","NA","1.3.1","released",FALSE
"ansari.test.formula","closure","","TRUE","FALSE","(formula, data, subset, na.action, ...) ","ctest","NA","1.3.1","released",FALSE
"bartlett.test","closure","","TRUE","FALSE","(x, ...) ","ctest","NA","1.3.1","released",FALSE
"bartlett.test.default","closure","","TRUE","FALSE","(x, g) ","ctest","NA","1.3.1","released",FALSE
"bartlett.test.formula","closure","","TRUE","FALSE","(formula, data, subset, na.action) ","ctest","NA","1.3.1","released",FALSE
"binom.test","closure","","TRUE","FALSE","(x, n, p = 0.5, alternative = c(""two.sided"", ""less"",     ""greater""), conf.level = 0.95) ","ctest","NA","1.3.1","released",FALSE
"chisq.test","closure","","TRUE","FALSE","(x, y = NULL, correct = TRUE, p = rep(1/length(x), length(x)),     simulate.p.value = FALSE, B = 2000) ","ctest","NA","1.3.1","released",FALSE
"cor.test","closure","","TRUE","FALSE","(x, ...) ","ctest","NA","1.3.1","released",FALSE
"cor.test.default","closure","","TRUE","FALSE","(x, y, alternative = c(""two.sided"", ""less"", ""greater""),     method = c(""pearson"", ""kendall"", ""spearman""), exact = NULL) ","ctest","NA","1.3.1","released",FALSE
"cor.test.formula","closure","","TRUE","FALSE","(formula, data, subset, na.action, ...) ","ctest","NA","1.3.1","released",FALSE
"fisher.test","closure","","TRUE","FALSE","(x, y = NULL, workspace = 2e+05, hybrid = FALSE, or = 1,     alternative = ""two.sided"", conf.level = 0.95) ","ctest","NA","1.3.1","released",FALSE
"fligner.test","closure","","TRUE","FALSE","(x, ...) ","ctest","NA","1.3.1","released",FALSE
"fligner.test.default","closure","","TRUE","FALSE","(x, g) ","ctest","NA","1.3.1","released",FALSE
"fligner.test.formula","closure","","TRUE","FALSE","(formula, data, subset, na.action) ","ctest","NA","1.3.1","released",FALSE
"friedman.test","closure","","TRUE","FALSE","(x, ...) ","ctest","NA","1.3.1","released",FALSE
"friedman.test.default","closure","","TRUE","FALSE","(y, groups, blocks) ","ctest","NA","1.3.1","released",FALSE
"friedman.test.formula","closure","","TRUE","FALSE","(formula, data, subset, na.action) ","ctest","NA","1.3.1","released",FALSE
"kruskal.test","closure","","TRUE","FALSE","(x, ...) ","ctest","NA","1.3.1","released",FALSE
"kruskal.test.default","closure","","TRUE","FALSE","(x, g) ","ctest","NA","1.3.1","released",FALSE
"kruskal.test.formula","closure","","TRUE","FALSE","(formula, data, subset, na.action) ","ctest","NA","1.3.1","released",FALSE
"ks.test","closure","","TRUE","FALSE","(x, y, ..., alternative = c(""two.sided"", ""less"", ""greater""),     exact = NULL) ","ctest","NA","1.3.1","released",FALSE
"mantelhaen.test","closure","","TRUE","FALSE","(x, y = NULL, z = NULL, alternative = c(""two.sided"",     ""less"", ""greater""), correct = TRUE, exact = FALSE, conf.level = 0.95) ","ctest","NA","1.3.1","released",FALSE
"mcnemar.test","closure","","TRUE","FALSE","(x, y = NULL, correct = TRUE) ","ctest","NA","1.3.1","released",FALSE
"mood.test","closure","","TRUE","FALSE","(x, ...) ","ctest","NA","1.3.1","released",FALSE
"mood.test.default","closure","","TRUE","FALSE","(x, y, alternative = c(""two.sided"", ""less"", ""greater"")) ","ctest","NA","1.3.1","released",FALSE
"mood.test.formula","closure","","TRUE","FALSE","(formula, data, subset, na.action, ...) ","ctest","NA","1.3.1","released",FALSE
"oneway.test","closure","","TRUE","FALSE","(formula, data, subset, na.action, var.equal = FALSE) ","ctest","NA","1.3.1","released",FALSE
"pairwise.prop.test","closure","","TRUE","FALSE","(x, n, p.adjust.method = p.adjust.methods, ...) ","ctest","NA","1.3.1","released",FALSE
"pairwise.t.test","closure","","TRUE","FALSE","(x, g, p.adjust.method = p.adjust.methods, pool.sd = TRUE,     ...) ","ctest","NA","1.3.1","released",FALSE
"pairwise.table","closure","","TRUE","FALSE","(compare.levels, level.names, p.adjust.method) ","ctest","NA","1.3.1","released",FALSE
"pairwise.wilcox.test","closure","","TRUE","FALSE","(x, g, p.adjust.method = p.adjust.methods, ...) ","ctest","NA","1.3.1","released",FALSE
"power.prop.test","closure","","TRUE","FALSE","(n = NULL, p1 = NULL, p2 = NULL, sig.level = 0.05, power = NULL,     alternative = c(""two.sided"", ""one.sided"")) ","ctest","NA","1.3.1","released",FALSE
"power.t.test","closure","","TRUE","FALSE","(n = NULL, delta = NULL, sd = 1, sig.level = 0.05, power = NULL,     type = c(""two.sample"", ""one.sample"", ""paired""), alternative = c(""two.sided"",         ""one.sided"")) ","ctest","NA","1.3.1","released",FALSE
"print.pairwise.htest","closure","","TRUE","FALSE","(x) ","ctest","NA","1.3.1","released",FALSE
"print.power.htest","closure","","TRUE","FALSE","(x) ","ctest","NA","1.3.1","released",FALSE
"prop.test","closure","","TRUE","FALSE","(x, n, p = NULL, alternative = c(""two.sided"", ""less"",     ""greater""), conf.level = 0.95, correct = TRUE) ","ctest","NA","1.3.1","released",FALSE
"prop.trend.test","closure","","TRUE","FALSE","(x, n, score = 1:length(x)) ","ctest","NA","1.3.1","released",FALSE
"quade.test","closure","","TRUE","FALSE","(x, ...) ","ctest","NA","1.3.1","released",FALSE
"quade.test.default","closure","","TRUE","FALSE","(y, groups, blocks) ","ctest","NA","1.3.1","released",FALSE
"quade.test.formula","closure","","TRUE","FALSE","(formula, data, subset, na.action) ","ctest","NA","1.3.1","released",FALSE
"shapiro.test","closure","","TRUE","FALSE","(x) ","ctest","NA","1.3.1","released",FALSE
"t.test","closure","","TRUE","FALSE","(x, ...) ","ctest","NA","1.3.1","released",FALSE
"t.test.default","closure","","TRUE","FALSE","(x, y = NULL, alternative = c(""two.sided"", ""less"", ""greater""),     mu = 0, paired = FALSE, var.equal = FALSE, conf.level = 0.95) ","ctest","NA","1.3.1","released",FALSE
"t.test.formula","closure","","TRUE","FALSE","(formula, data, subset, na.action, ...) ","ctest","NA","1.3.1","released",FALSE
"var.test","closure","","TRUE","FALSE","(x, ...) ","ctest","NA","1.3.1","released",FALSE
"var.test.default","closure","","TRUE","FALSE","(x, y, ratio = 1, alternative = c(""two.sided"", ""less"",     ""greater""), conf.level = 0.95) ","ctest","NA","1.3.1","released",FALSE
"var.test.formula","closure","","TRUE","FALSE","(formula, data, subset, na.action, ...) ","ctest","NA","1.3.1","released",FALSE
"wilcox.test","closure","","TRUE","FALSE","(x, ...) ","ctest","NA","1.3.1","released",FALSE
"wilcox.test.default","closure","","TRUE","FALSE","(x, y = NULL, alternative = c(""two.sided"", ""less"", ""greater""),     mu = 0, paired = FALSE, exact = NULL, correct = TRUE, conf.int = FALSE,     conf.level = 0.95) ","ctest","NA","1.3.1","released",FALSE
"wilcox.test.formula","closure","","TRUE","FALSE","(formula, data, subset, na.action, ...) ","ctest","NA","1.3.1","released",FALSE
".First.lib","closure","","TRUE","FALSE","(lib, pkg) ","eda","NA","1.3.1","released", TRUE
"coef.tukeyline","closure","","TRUE","FALSE","(object, ...) ","eda","NA","1.3.1","released",FALSE
"fitted.tukeyline","closure","","TRUE","FALSE","(object, ...) ","eda","NA","1.3.1","released",FALSE
"line","closure","","TRUE","FALSE","(x, y = NULL) ","eda","NA","1.3.1","released",FALSE
"medpolish","closure","","TRUE","FALSE","(x, eps = 0.01, maxiter = 10, trace.iter = TRUE) ","eda","NA","1.3.1","released",FALSE
"plot.medpolish","closure","","TRUE","FALSE","(x, main = ""Tukey Additivity Plot"", ...) ","eda","NA","1.3.1","released",FALSE
"print.medpolish","closure","","TRUE","FALSE","(x, digits = getOption(""digits""), ...) ","eda","NA","1.3.1","released",FALSE
"print.tukeyline","closure","","TRUE","FALSE","(x, digits = max(3, getOption(""digits"") - 3), ...) ","eda","NA","1.3.1","released",FALSE
"print.tukeysmooth","closure","","TRUE","FALSE","(x, ...) ","eda","NA","1.3.1","released",FALSE
"residuals.tukeyline","closure","","TRUE","FALSE","(object, type = c(""working"", ""response"", ""deviance"",     ""pearson"", ""partial""), ...) ","eda","NA","1.3.1","released",FALSE
"smooth","closure","","TRUE","FALSE","(x, kind = c(""3RS3R"", ""3RSS"", ""3RSR"", ""3R"", ""3"", ""S""),     twiceit = FALSE, endrule = ""Tukey"", do.ends = FALSE) ","eda","NA","1.3.1","released",FALSE
"summary.tukeysmooth","closure","","TRUE","FALSE","(object, ...) ","eda","NA","1.3.1","released",FALSE
".First.lib","closure","","TRUE","FALSE","(lib, pkg) ","foreign","NA","1.3.1","released", TRUE
"SModeNames","character","","TRUE","FALSE","NA","foreign","NA","1.3.1","released",FALSE
"data.restore","closure","","TRUE","FALSE","(file, print = FALSE, verbose = FALSE, env = .GlobalEnv) ","foreign","NA","1.3.1","released",FALSE
"lookup.xport","closure","","TRUE","FALSE","(file) ","foreign","NA","1.3.1","released",FALSE
"read.S","closure","","TRUE","FALSE","(file) ","foreign","NA","1.3.1","released",FALSE
"read.dta","closure","","TRUE","FALSE","(file) ","foreign","NA","1.3.1","released",FALSE
"read.mtp","closure","","TRUE","FALSE","(file) ","foreign","NA","1.3.1","released",FALSE
"read.spss","closure","","TRUE","FALSE","(file) ","foreign","NA","1.3.1","released",FALSE
"read.xport","closure","","TRUE","FALSE","(file) ","foreign","NA","1.3.1","released",FALSE
"write.dta","closure","","TRUE","FALSE","(dataframe, file, version = 6) ","foreign","NA","1.3.1","released",FALSE
".First.lib","closure","","TRUE","FALSE","(lib, pkg) ","lqs","NA","1.3.1","released", TRUE
"cov.mcd","closure","","TRUE","FALSE","(...) ","lqs","NA","1.3.1","released",FALSE
"cov.mve","closure","","TRUE","FALSE","(...) ","lqs","NA","1.3.1","released",FALSE
"cov.rob","closure","","TRUE","FALSE","(x, cor = FALSE, quantile.used = floor((n + p + 1)/2),     method = c(""mve"", ""mcd"", ""classical""), nsamp = ""best"", seed) ","lqs","NA","1.3.1","released",FALSE
"lmsreg","closure","","TRUE","FALSE","(...) ","lqs","NA","1.3.1","released",FALSE
"lqs","closure","","TRUE","FALSE","(x, ...) ","lqs","NA","1.3.1","released",FALSE
"lqs.default","closure","","TRUE","FALSE","(x, y, intercept = TRUE, method = c(""lts"", ""lqs"", ""lms"",     ""S""), quantile, control = lqs.control(...), k0 = 1.548, seed,     ...) ","lqs","NA","1.3.1","released",FALSE
"lqs.formula","closure","","TRUE","FALSE","(formula, data, ..., method = c(""lts"", ""lqs"", ""lms"",     ""S"", ""model.frame""), subset, na.action = na.fail, model = TRUE,     x.ret = FALSE, y.ret = FALSE, contrasts = NULL) ","lqs","NA","1.3.1","released",FALSE
"ltsreg","closure","","TRUE","FALSE","(...) ","lqs","NA","1.3.1","released",FALSE
"predict.lqs","closure","","TRUE","FALSE","(object, newdata, ...) ","lqs","NA","1.3.1","released",FALSE
"print.lqs","closure","","TRUE","FALSE","(x, digits = max(3, getOption(""digits"") - 3), ...) ","lqs","NA","1.3.1","released",FALSE
".First.lib","closure","","TRUE","FALSE","(lib, pkg) ","mgcv","NA","1.3.1","released", TRUE
"GAMsetup","closure","","TRUE","FALSE","(G) ","mgcv","NA","1.3.1","released",FALSE
"QT","closure","","TRUE","FALSE","(A) ","mgcv","NA","1.3.1","released",FALSE
"SANtest","closure","","TRUE","FALSE","(n = 100, sig2 = -1) ","mgcv","NA","1.3.1","released",FALSE
"gam","closure","","TRUE","FALSE","(formula, family = gaussian(), data = list(), weights = NULL,     control = gam.control(), scale = 0) ","mgcv","NA","1.3.1","released",FALSE
"gam.control","closure","","TRUE","FALSE","(epsilon = 1e-04, maxit = 30, trace = FALSE) ","mgcv","NA","1.3.1","released",FALSE
"gam.fit","closure","","TRUE","FALSE","(G, start = NULL, etastart = NULL, mustart = NULL, family = gaussian(),     control = gam.control()) ","mgcv","NA","1.3.1","released",FALSE
"gam.parser","closure","","TRUE","FALSE","(formula) ","mgcv","NA","1.3.1","released",FALSE
"gam.setup","closure","","TRUE","FALSE","(formula, data = list(), gam.call, predict = TRUE, parent.level = 2,     nsdf = -1) ","mgcv","NA","1.3.1","released",FALSE
"mgcv","closure","","TRUE","FALSE","(M) ","mgcv","NA","1.3.1","released",FALSE
"plot.gam","closure","","TRUE","FALSE","(x, rug = TRUE, se = TRUE, pages = 0, scale = -1, n = 100,     ...) ","mgcv","NA","1.3.1","released",FALSE
"predict.gam","closure","","TRUE","FALSE","(object, newdata, type = ""link"", se.fit = F, plot.call = FALSE,     ...) ","mgcv","NA","1.3.1","released",FALSE
"print.gam","closure","","TRUE","FALSE","(x, ...) ","mgcv","NA","1.3.1","released",FALSE
".First.lib","closure","","TRUE","FALSE","(lib, pkg) ","modreg","NA","1.3.1","released", TRUE
"anova.loess","closure","","TRUE","FALSE","(object, ...) ","modreg","NA","1.3.1","released",FALSE
"ksmooth","closure","","TRUE","FALSE","(x, y, kernel = c(""box"", ""normal""), bandwidth = 0.5,     range.x = range(x), n.points = max(100, length(x)), x.points) ","modreg","NA","1.3.1","released",FALSE
"loess","closure","","TRUE","FALSE","(formula, data = NULL, weights, subset, na.action, model = FALSE,     span = 0.75, enp.target, degree = 2, parametric = FALSE,     drop.square = FALSE, normalize = TRUE, family = c(""gaussian"",         ""symmetric""), method = c(""loess"", ""model.frame""), control = loess.control(...),     ...) ","modreg","NA","1.3.1","released",FALSE
"loess.control","closure","","TRUE","FALSE","(surface = c(""interpolate"", ""direct""), statistics = c(""approximate"",     ""exact""), trace.hat = c(""exact"", ""approximate""), cell = 0.2,     iterations = 4, ...) ","modreg","NA","1.3.1","released",FALSE
"loess.smooth","closure","","TRUE","FALSE","(x, y, span = 2/3, degree = 1, family = c(""symmetric"",     ""gaussian""), evaluation = 50, ...) ","modreg","NA","1.3.1","released",FALSE
"plot.ppr","closure","","TRUE","FALSE","(fit, ask, type = ""o"", ...) ","modreg","NA","1.3.1","released",FALSE
"pointwise","closure","","TRUE","FALSE","(results, coverage) ","modreg","NA","1.3.1","released",FALSE
"ppr","closure","","TRUE","FALSE","(x, ...) ","modreg","NA","1.3.1","released",FALSE
"ppr.default","closure","","TRUE","FALSE","(x, y, weights = rep(1, n), ww = rep(1, q), nterms,     max.terms = nterms, optlevel = 2, sm.method = c(""supsmu"",         ""spline"", ""gcvspline""), bass = 0, span = 0, df = 5, gcvpen = 1) ","modreg","NA","1.3.1","released",FALSE
"ppr.formula","closure","","TRUE","FALSE","(formula, data = sys.parent(), weights, subset, na.action,     contrasts = NULL, ...) ","modreg","NA","1.3.1","released",FALSE
"predLoess","closure","","TRUE","FALSE","(y, x, newx, s, weights, robust, span, degree, normalize,     parametric, drop.square, surface, cell, family, kd, divisor,     se = FALSE) ","modreg","NA","1.3.1","released",FALSE
"predict.loess","closure","","TRUE","FALSE","(object, newdata = NULL, se = FALSE) ","modreg","NA","1.3.1","released",FALSE
"predict.ppr","closure","","TRUE","FALSE","(obj, newdata, ...) ","modreg","NA","1.3.1","released",FALSE
"predict.smooth.spline","closure","","TRUE","FALSE","(object, x, deriv = 0, ...) ","modreg","NA","1.3.1","released",FALSE
"predict.smooth.spline.fit","closure","","TRUE","FALSE","(object, x, deriv = 0, ...) ","modreg","NA","1.3.1","released",FALSE
"print.loess","closure","","TRUE","FALSE","(x, digits = max(3, getOption(""digits"") - 3), ...) ","modreg","NA","1.3.1","released",FALSE
"print.ppr","closure","","TRUE","FALSE","(x, ...) ","modreg","NA","1.3.1","released",FALSE
"print.smooth.spline","closure","","TRUE","FALSE","(x, digits = getOption(""digits""), ...) ","modreg","NA","1.3.1","released",FALSE
"print.summary.loess","closure","","TRUE","FALSE","(x, digits = max(3, getOption(""digits"") - 3), ...) ","modreg","NA","1.3.1","released",FALSE
"print.summary.ppr","closure","","TRUE","FALSE","(x, ...) ","modreg","NA","1.3.1","released",FALSE
"scatter.smooth","closure","","TRUE","FALSE","(x, y, span = 2/3, degree = 1, family = c(""symmetric"",     ""gaussian""), xlab = deparse(substitute(x)), ylab = deparse(substitute(y)),     ylim = range(y, prediction$y), evaluation = 50, ...) ","modreg","NA","1.3.1","released",FALSE
"simpleLoess","closure","","TRUE","FALSE","(y, x, weights, span = 0.75, degree = 2, parametric = FALSE,     drop.square = FALSE, normalize = TRUE, statistics = ""approximate"",     surface = ""interpolate"", cell = 0.2, iterations = 1, trace.hat = ""exact"") ","modreg","NA","1.3.1","released",FALSE
"smooth.spline","closure","","TRUE","FALSE","(x, y = NULL, w = NULL, df = 5, spar = 0, cv = FALSE,     all.knots = FALSE, df.offset = 0, penalty = 1) ","modreg","NA","1.3.1","released",FALSE
"summary.loess","closure","","TRUE","FALSE","(object, ...) ","modreg","NA","1.3.1","released",FALSE
"summary.ppr","closure","","TRUE","FALSE","(object, ...) ","modreg","NA","1.3.1","released",FALSE
"supsmu","closure","","TRUE","FALSE","(x, y, wt = rep(1, n), span = ""cv"", periodic = FALSE,     bass = 0) ","modreg","NA","1.3.1","released",FALSE
".First.lib","closure","","TRUE","FALSE","(lib, pkg) ","mva","NA","1.3.1","released", TRUE
"as.dendrogram","closure","","TRUE","FALSE","(object, ...) ","mva","NA","1.3.1","released",FALSE
"as.dendrogram.hclust","closure","","TRUE","FALSE","(object, ...) ","mva","NA","1.3.1","released",FALSE
"as.dist","closure","","TRUE","FALSE","(m, diag = FALSE, upper = FALSE) ","mva","NA","1.3.1","released",FALSE
"as.hclust","closure","","TRUE","FALSE","(x, ...) ","mva","NA","1.3.1","released",FALSE
"as.hclust.twins","closure","","TRUE","FALSE","(x) ","mva","NA","1.3.1","released",FALSE
"as.matrix.dist","closure","","TRUE","FALSE","(x) ","mva","NA","1.3.1","released",FALSE
"biplot","closure","","TRUE","FALSE","(x, ...) ","mva","NA","1.3.1","released",FALSE
"biplot.default","closure","","TRUE","FALSE","(x, y, var.axes = TRUE, col, cex = rep(par(""cex""), 2),     xlabs = NULL, ylabs = NULL, expand = 1, xlim = NULL, ylim = NULL,     arrow.len = 0.1, ...) ","mva","NA","1.3.1","released",FALSE
"biplot.princomp","closure","","TRUE","FALSE","(x, choices = 1:2, scale = 1, pc.biplot = FALSE, ...) ","mva","NA","1.3.1","released",FALSE
"cancor","closure","","TRUE","FALSE","(x, y, xcenter = TRUE, ycenter = TRUE) ","mva","NA","1.3.1","released",FALSE
"cmdscale","closure","","TRUE","FALSE","(d, k = 2, eig = FALSE) ","mva","NA","1.3.1","released",FALSE
"cut.dendrogram","closure","","TRUE","FALSE","(dobj, h) ","mva","NA","1.3.1","released",FALSE
"cutree","closure","","TRUE","FALSE","(tree, k = NULL, h = NULL) ","mva","NA","1.3.1","released",FALSE
"dist","closure","","TRUE","FALSE","(x, method = ""euclidean"", diag = FALSE, upper = FALSE) ","mva","NA","1.3.1","released",FALSE
"factanal","closure","","TRUE","FALSE","(x, factors, data = NULL, covmat = NULL, n.obs = NA,     subset, na.action, start = NULL, scores = c(""none"", ""regression"",         ""Bartlett""), rotation = ""varimax"", control = NULL, ...) ","mva","NA","1.3.1","released",FALSE
"factanal.fit.mle","closure","","TRUE","FALSE","(cmat, factors, start = NULL, lower = 0.005, control = NULL,     ...) ","mva","NA","1.3.1","released",FALSE
"format.dist","closure","","TRUE","FALSE","(x, ...) ","mva","NA","1.3.1","released",FALSE
"hclust","closure","","TRUE","FALSE","(d, method = ""complete"", members = NULL) ","mva","NA","1.3.1","released",FALSE
