"name","type","class","exported","S4generic","args","package","priority","Rversion","status","hidden"
"qnorm","closure","","TRUE","FALSE","(p, mean = 0, sd = 1) ","base","NA","0.61.1","released",F
"qpois","closure","","TRUE","FALSE","(p, lambda) ","base","NA","0.61.1","released",F
"qqline","closure","","TRUE","FALSE","(y, ...) ","base","NA","0.61.1","released",F
"qqnorm","closure","","TRUE","FALSE","(y, ylim, main = ""Normal Q-Q Plot"", xlab = ""Theoretical Quantiles"",         ylab = ""Sample Quantiles"", ...) ","base","NA","0.61.1","released",F
"qqplot","closure","","TRUE","FALSE","(x, y, plot.it = TRUE, xlab = deparse(substitute(x)),         ylab = deparse(substitute(y)), ...) ","base","NA","0.61.1","released",F
"qr","closure","","TRUE","FALSE","(x, tol = 1e-07) ","base","NA","0.61.1","released",F
"qr.Q","closure","","TRUE","FALSE","(qr, complete = FALSE, Dvec = rep(if (cmplx) 1 + 0i else 1,         if (complete) dqr[1] else min(dqr))) ","base","NA","0.61.1","released",F
"qr.R","closure","","TRUE","FALSE","(qr, complete = FALSE) ","base","NA","0.61.1","released",F
"qr.X","closure","","TRUE","FALSE","(qr, complete = FALSE, ncol = if (complete) nrow(R) else min(dim(R))) ","base","NA","0.61.1","released",F
"qr.coef","closure","","TRUE","FALSE","(qr, y) ","base","NA","0.61.1","released",F
"qr.fitted","closure","","TRUE","FALSE","(qr, y, k = qr$rank) ","base","NA","0.61.1","released",F
"qr.qty","closure","","TRUE","FALSE","(qr, y) ","base","NA","0.61.1","released",F
"qr.qy","closure","","TRUE","FALSE","(qr, y) ","base","NA","0.61.1","released",F
"qr.resid","closure","","TRUE","FALSE","(qr, y) ","base","NA","0.61.1","released",F
"qr.solve","closure","","TRUE","FALSE","(a, b, tol = 1e-07) ","base","NA","0.61.1","released",F
"qt","closure","","TRUE","FALSE","(p, df) ","base","NA","0.61.1","released",F
"quantile","closure","","TRUE","FALSE","(x, probs = seq(0, 1, 0.25), na.rm = FALSE) ","base","NA","0.61.1","released",F
"quasi","closure","","TRUE","FALSE","(link = ""identity"", variance = ""constant"") ","base","NA","0.61.1","released",F
"quit","closure","","TRUE","FALSE","(save = ""ask"") ","base","NA","0.61.1","released",F
"qunif","closure","","TRUE","FALSE","(p, min = 0, max = 1) ","base","NA","0.61.1","released",F
"quote","closure","","TRUE","FALSE","(x) ","base","NA","0.61.1","released",F
"qweibull","closure","","TRUE","FALSE","(p, shape, scale = 1) ","base","NA","0.61.1","released",F
"rainbow","closure","","TRUE","FALSE","(n, s = 1, v = 1, start = 0, end = max(1, n - 1)/n,         gamma = 1) ","base","NA","0.61.1","released",F
"range","closure","","TRUE","FALSE","(..., na.rm = FALSE) ","base","NA","0.61.1","released",F
"rank","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"rbeta","closure","","TRUE","FALSE","(n, a, b) ","base","NA","0.61.1","released",F
"rbind","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"rbinom","closure","","TRUE","FALSE","(nobs, n, p) ","base","NA","0.61.1","released",F
"rcauchy","closure","","TRUE","FALSE","(n, location = 0, scale = 1) ","base","NA","0.61.1","released",F
"rchisq","closure","","TRUE","FALSE","(n, df) ","base","NA","0.61.1","released",F
"read.fwf","closure","","TRUE","FALSE","(file, widths, sep = "" "", as.is = FALSE, skip = 0, row.names,         col.names, ...) ","base","NA","0.61.1","released",F
"read.table","closure","","TRUE","FALSE","(file, header = FALSE, sep = """", row.names, col.names,         as.is = FALSE, na.strings = ""NA"", skip = 0) ","base","NA","0.61.1","released",F
"readline","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"real","closure","","TRUE","FALSE","(n = 0) ","base","NA","0.61.1","released",F
"rect","closure","","TRUE","FALSE","(xleft, ybottom, xright, ytop, col = NULL, border = par(""fg""),         lty = NULL, xpd = FALSE) ","base","NA","0.61.1","released",F
"reformulate","closure","","TRUE","FALSE","(termlabels, response = NULL) ","base","NA","0.61.1","released",F
"remove","closure","","TRUE","FALSE","(..., list = character(0), pos = -1, envir = pos.to.env(pos),         inherits = FALSE) ","base","NA","0.61.1","released",F
"rep","closure","","TRUE","FALSE","(x, times, length.out) ","base","NA","0.61.1","released",F
"repeat","special","","TRUE","NA","","base","NA","0.61.1","released",F
"replace","closure","","TRUE","FALSE","(x, list, values) ","base","NA","0.61.1","released",F
"require","closure","","TRUE","FALSE","(name, quietly = FALSE) ","base","NA","0.61.1","released",F
"resid","closure","","TRUE","FALSE","(x, ...) ","base","NA","0.61.1","released",F
"residuals","closure","","TRUE","FALSE","(x, ...) ","base","NA","0.61.1","released",F
"residuals.glm","closure","","TRUE","FALSE","(object, type = ""deviance"") ","base","NA","0.61.1","released",F
"residuals.lm","closure","","TRUE","FALSE","(z) ","base","NA","0.61.1","released",F
"return","special","","TRUE","NA","","base","NA","0.61.1","released",F
"rev","closure","","TRUE","FALSE","(x) ","base","NA","0.61.1","released",F
"rexp","closure","","TRUE","FALSE","(n, rate = 1) ","base","NA","0.61.1","released",F
"rf","closure","","TRUE","FALSE","(n, n1, n2) ","base","NA","0.61.1","released",F
"rgamma","closure","","TRUE","FALSE","(n, shape, scale = 1) ","base","NA","0.61.1","released",F
"rgb","closure","","TRUE","FALSE","(red, green, blue, names = NULL) ","base","NA","0.61.1","released",F
"rgeom","closure","","TRUE","FALSE","(n, p) ","base","NA","0.61.1","released",F
"rhyper","closure","","TRUE","FALSE","(nobs, N1, N2, n) ","base","NA","0.61.1","released",F
"rlnorm","closure","","TRUE","FALSE","(n, meanlog = 0, sdlog = 1) ","base","NA","0.61.1","released",F
"rlogis","closure","","TRUE","FALSE","(n, location = 0, scale = 1) ","base","NA","0.61.1","released",F
"rm","closure","","TRUE","FALSE","(..., list = character(0), pos = -1, envir = pos.to.env(pos),         inherits = FALSE) ","base","NA","0.61.1","released",F
"rnbinom","closure","","TRUE","FALSE","(nobs, n, p) ","base","NA","0.61.1","released",F
"rnchisq","closure","","TRUE","FALSE","(n, df, lambda) ","base","NA","0.61.1","released",F
"rnorm","closure","","TRUE","FALSE","(n, mean = 0, sd = 1) ","base","NA","0.61.1","released",F
"round","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"row","closure","","TRUE","FALSE","(x, as.factor = FALSE) ","base","NA","0.61.1","released",F
"row.names","closure","","TRUE","FALSE","(x) ","base","NA","0.61.1","released",F
"row.names<-","closure","","TRUE","FALSE","(x, value) ","base","NA","0.61.1","released",F
"rownames","closure","","TRUE","FALSE","(x) ","base","NA","0.61.1","released",F
"rownames<-","closure","","TRUE","FALSE","(x, value) ","base","NA","0.61.1","released",F
"rpois","closure","","TRUE","FALSE","(n, lambda) ","base","NA","0.61.1","released",F
"rstudent","closure","","TRUE","FALSE","(lm.obj) ","base","NA","0.61.1","released",F
"rt","closure","","TRUE","FALSE","(n, df) ","base","NA","0.61.1","released",F
"runif","closure","","TRUE","FALSE","(n, min = 0, max = 1) ","base","NA","0.61.1","released",F
"rweibull","closure","","TRUE","FALSE","(n, shape, scale = 1) ","base","NA","0.61.1","released",F
"sample","closure","","TRUE","FALSE","(x, size, replace = FALSE) ","base","NA","0.61.1","released",F
"sapply","closure","","TRUE","FALSE","(X, FUN, ..., simplify = TRUE) ","base","NA","0.61.1","released",F
"save","closure","","TRUE","FALSE","(..., list = character(0), file = """", ascii = FALSE) ","base","NA","0.61.1","released",F
"save.plot","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"scale","closure","","TRUE","FALSE","(x, center = TRUE, scale = TRUE) ","base","NA","0.61.1","released",F
"scan","closure","","TRUE","FALSE","(file = """", what = 0, nmax = -1, sep = """", skip = 0,         nlines = 0, na.strings = ""NA"", flush = FALSE, strip.white = FALSE,         quiet = FALSE) ","base","NA","0.61.1","released",F
"sd","closure","","TRUE","FALSE","(x, na.rm = FALSE) ","base","NA","0.61.1","released",F
"search","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"segments","closure","","TRUE","FALSE","(x0, y0, x1, y1, col = par(""fg""), lty = par(""lty"")) ","base","NA","0.61.1","released",F
"seq","closure","","TRUE","FALSE","(from = 1, to = 1, by = ((to - from)/(length.out - 1)),         length.out = NULL, along.with = NULL) ","base","NA","0.61.1","released",F
"sequence","closure","","TRUE","FALSE","(nvec) ","base","NA","0.61.1","released",F
"sign","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"signif","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"sin","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"sinh","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"sink","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"solve","closure","","TRUE","FALSE","(a, b, tol = 1e-07) ","base","NA","0.61.1","released",F
"solve.qr","closure","","TRUE","FALSE","(a, b, tol = 1e-07) ","base","NA","0.61.1","released",F
"sort","closure","","TRUE","FALSE","(x, partial = NULL, na.last = NA) ","base","NA","0.61.1","released",F
"source","closure","","TRUE","FALSE","(file, local = FALSE, echo = debug, print.eval = echo,         debug = FALSE, max.deparse.length = 150) ","base","NA","0.61.1","released",F
"spline","closure","","TRUE","FALSE","(x, y = NULL, n = 3 * length(x), method = ""fmm"", xmin = min(x),         xmax = max(x)) ","base","NA","0.61.1","released",F
"splinefun","closure","","TRUE","FALSE","(x, y = NULL, method = ""fmm"") ","base","NA","0.61.1","released",F
"split","closure","","TRUE","FALSE","(x, f) ","base","NA","0.61.1","released",F
"split.data.frame","closure","","TRUE","FALSE","(x, f) ","base","NA","0.61.1","released",F
"split.default","closure","","TRUE","FALSE","(x, f) ","base","NA","0.61.1","released",F
"sqrt","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"start","closure","","TRUE","FALSE","(x, ...) ","base","NA","0.61.1","released",F
"start.default","closure","","TRUE","FALSE","(x) ","base","NA","0.61.1","released",F
"start.ts","closure","","TRUE","FALSE","(x) ","base","NA","0.61.1","released",F
"stat.anova","closure","","TRUE","FALSE","(table, test, scale, df.scale, n) ","base","NA","0.61.1","released",F
"stem","closure","","TRUE","FALSE","(x, scale = 1, width = 80, atom = 1e-08) ","base","NA","0.61.1","released",F
"stop","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"storage.mode","closure","","TRUE","FALSE","(x) ","base","NA","0.61.1","released",F
"storage.mode<-","closure","","TRUE","FALSE","(x, value) ","base","NA","0.61.1","released",F
"str","closure","","TRUE","FALSE","(object, ...) ","base","NA","0.61.1","released",F
"str.data.frame","closure","","TRUE","FALSE","(object, ...) ","base","NA","0.61.1","released",F
"str.default","closure","","TRUE","FALSE","(object, max.level = 0, vec.len = 4, digits.d = 3, give.attr = TRUE,         give.length = TRUE, wid = .Options$width, nest.lev = 0,         indent.str = paste(rep("" "", max(0, nest.lev + 1)), collapse = "".."")) ","base","NA","0.61.1","released",F
"strheight","closure","","TRUE","FALSE","(s, units = ""user"", cex = NULL) ","base","NA","0.61.1","released",F
"stripplot","closure","","TRUE","FALSE","(x, method = ""overplot"", jitter = 0.1, offset = 1/3,         vertical = FALSE, group.names, xlim, ylim, main = """",         ylab = """", xlab = """", pch = 0, col = par(""fg""), cex = par(""cex"")) ","base","NA","0.61.1","released",F
"strsplit","closure","","TRUE","FALSE","(x, split) ","base","NA","0.61.1","released",F
"structure","closure","","TRUE","FALSE","(.Data, ...) ","base","NA","0.61.1","released",F
"strwidth","closure","","TRUE","FALSE","(s, units = ""user"", cex = NULL) ","base","NA","0.61.1","released",F
"sub","closure","","TRUE","FALSE","(pattern, replacement, x, ignore.case = FALSE, extended = TRUE) ","base","NA","0.61.1","released",F
"substitute","special","","TRUE","NA","","base","NA","0.61.1","released",F
"substr","closure","","TRUE","FALSE","(x, start, stop) ","base","NA","0.61.1","released",F
"substring","closure","","TRUE","FALSE","(text, first, last = 1e+06) ","base","NA","0.61.1","released",F
"sum","closure","","TRUE","FALSE","(..., na.rm = FALSE) ","base","NA","0.61.1","released",F
"summary","closure","","TRUE","FALSE","(x, ...) ","base","NA","0.61.1","released",F
"summary.data.frame","closure","","TRUE","FALSE","(x, maxsum = 7, ...) ","base","NA","0.61.1","released",F
"summary.default","closure","","TRUE","FALSE","(object, ..., digits = max(options()$digits - 3, 3)) ","base","NA","0.61.1","released",F
"summary.factor","closure","","TRUE","FALSE","(x, maxsum = 100, ...) ","base","NA","0.61.1","released",F
"summary.glm","closure","","TRUE","FALSE","(object, dispersion = NULL, correlation = TRUE, na.action = na.omit) ","base","NA","0.61.1","released",F
"summary.glm.null","closure","","TRUE","FALSE","(object, dispersion = NULL, correlation = TRUE, na.action = na.omit) ","base","NA","0.61.1","released",F
"summary.infl","closure","","TRUE","FALSE","(infobj, digits = max(2, .Options$digits - 5), ...) ","base","NA","0.61.1","released",F
"summary.lm","closure","","TRUE","FALSE","(z, correlation = FALSE) ","base","NA","0.61.1","released",F
"summary.lm.null","closure","","TRUE","FALSE","(z, correlation = FALSE) ","base","NA","0.61.1","released",F
"summary.matrix","closure","","TRUE","FALSE","(x, ...) ","base","NA","0.61.1","released",F
"svd","closure","","TRUE","FALSE","(x, nu = min(n, p), nv = min(n, p)) ","base","NA","0.61.1","released",F
"sweep","closure","","TRUE","FALSE","(x, MARGIN, STATS, FUN = ""-"", ...) ","base","NA","0.61.1","released",F
"switch","closure","","TRUE","FALSE","(EXPR, ...) ","base","NA","0.61.1","released",F
"symbol.C","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"symbol.For","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"symnum","closure","","TRUE","FALSE","(x, cutpoints = c(0.3, 0.6, 0.8, 0.9, 0.95), symbols = c("" "",         ""."", "","", ""+"", ""*"", ""B""), na = ""?"", eps = 1e-05, corr = TRUE,         show.max = if (corr) ""1"", show.min = NULL, lower.triangular = corr &                 is.matrix(x)) ","base","NA","0.61.1","released",F
"sys.call","closure","","TRUE","FALSE","(which = 0) ","base","NA","0.61.1","released",F
"sys.calls","closure","","TRUE","FALSE","() ","base","NA","0.61.1","released",F
"sys.frame","closure","","TRUE","FALSE","(which = 0) ","base","NA","0.61.1","released",F
"sys.frames","closure","","TRUE","FALSE","() ","base","NA","0.61.1","released",F
"sys.function","closure","","TRUE","FALSE","(which = 0) ","base","NA","0.61.1","released",F
"sys.nframe","closure","","TRUE","FALSE","() ","base","NA","0.61.1","released",F
"sys.on.exit","closure","","TRUE","FALSE","() ","base","NA","0.61.1","released",F
"sys.parent","closure","","TRUE","FALSE","(n = 1) ","base","NA","0.61.1","released",F
"sys.parents","closure","","TRUE","FALSE","() ","base","NA","0.61.1","released",F
"sys.source","closure","","TRUE","FALSE","(file) ","base","NA","0.61.1","released",F
"sys.status","closure","","TRUE","FALSE","() ","base","NA","0.61.1","released",F
"system","closure","","TRUE","FALSE","(call, intern = FALSE) ","base","NA","0.61.1","released",F
"system.date","closure","","TRUE","FALSE","() ","base","NA","0.61.1","released",F
"system.file","closure","","TRUE","FALSE","(file, pkg = .packages(), lib = .lib.loc) ","base","NA","0.61.1","released",F
"system.time","closure","","TRUE","FALSE","(expr) ","base","NA","0.61.1","released",F
"t","closure","","TRUE","FALSE","(x) ","base","NA","0.61.1","released",F
"t.data.frame","closure","","TRUE","FALSE","(x) ","base","NA","0.61.1","released",F
"t.default","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"t.test","closure","","TRUE","FALSE","(x, y = NULL, alternative = ""two.sided"", mu = 0, paired = FALSE,         var.equal = FALSE, conf.level = 0.95) ","base","NA","0.61.1","released",F
"table","closure","","TRUE","FALSE","(x, ...) ","base","NA","0.61.1","released",F
"tabulate","closure","","TRUE","FALSE","(bin, nbins = max(bin)) ","base","NA","0.61.1","released",F
"tan","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"tanh","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"tapply","closure","","TRUE","FALSE","(x, INDEX, FUN = NULL, simplify = TRUE, ...) ","base","NA","0.61.1","released",F
"tempfile","closure","","TRUE","FALSE","(pattern = ""file"") ","base","NA","0.61.1","released",F
"terms","closure","","TRUE","FALSE","(x, ...) ","base","NA","0.61.1","released",F
"terms.default","closure","","TRUE","FALSE","(x) ","base","NA","0.61.1","released",F
"terms.formula","closure","","TRUE","FALSE","(x, specials = NULL, abb = NULL, data = NULL, keep.order = FALSE) ","base","NA","0.61.1","released",F
"terms.terms","closure","","TRUE","FALSE","(x, ...) ","base","NA","0.61.1","released",F
"terrain.colors","closure","","TRUE","FALSE","(n) ","base","NA","0.61.1","released",F
"tetragamma","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"text","closure","","TRUE","FALSE","(x, y = NULL, labels = seq(along = x), ...) ","base","NA","0.61.1","released",F
"text.math","special","","TRUE","NA","","base","NA","0.61.1","released",F
"time","closure","","TRUE","FALSE","(x, ...) ","base","NA","0.61.1","released",F
"time.default","closure","","TRUE","FALSE","(x) ","base","NA","0.61.1","released",F
"time.ts","closure","","TRUE","FALSE","(x) ","base","NA","0.61.1","released",F
"title","closure","","TRUE","FALSE","(main = NULL, sub = NULL, xlab = NULL, ylab = NULL,         ...) ","base","NA","0.61.1","released",F
"topo.colors","closure","","TRUE","FALSE","(n) ","base","NA","0.61.1","released",F
"trace","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"traceback","closure","","TRUE","FALSE","() ","base","NA","0.61.1","released",F
"trigamma","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"trunc","closure","","TRUE","FALSE","(x) ","base","NA","0.61.1","released",F
"ts","closure","","TRUE","FALSE","(data = NA, start = 1, end = numeric(0), frequency = 1,         deltat = 1, ts.eps = .Options$ts.eps) ","base","NA","0.61.1","released",F
"tsp","closure","","TRUE","FALSE","(x) ","base","NA","0.61.1","released",F
"tsp<-","closure","","TRUE","FALSE","(x, tsp) ","base","NA","0.61.1","released",F
"typeof","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"unclass","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"undebug","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"unique","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"uniroot","closure","","TRUE","FALSE","(f, interval, lower = min(interval), upper = max(interval),         tol = .Machine$double.eps^0.25, ...) ","base","NA","0.61.1","released",F
"unix.time","closure","","TRUE","FALSE","(expr) ","base","NA","0.61.1","released",F
"unlink","closure","","TRUE","FALSE","(x) ","base","NA","0.61.1","released",F
"unlist","special","","TRUE","NA","","base","NA","0.61.1","released",F
"untrace","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"update","closure","","TRUE","FALSE","(x, ...) ","base","NA","0.61.1","released",F
"update.formula","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"update.glm","closure","","TRUE","FALSE","(glm.obj, formula, data, weights, subset, na.action,         offset, family, x) ","base","NA","0.61.1","released",F
"update.lm","closure","","TRUE","FALSE","(lm.obj, formula, data, weights, subset, na.action) ","base","NA","0.61.1","released",F
"upper.tri","closure","","TRUE","FALSE","(x, diag = FALSE) ","base","NA","0.61.1","released",F
"var","closure","","TRUE","FALSE","(x, y = x, na.rm = FALSE, use) ","base","NA","0.61.1","released",F
"variable.names","closure","","TRUE","FALSE","(obj, ...) ","base","NA","0.61.1","released",F
"variable.names.lm","closure","","TRUE","FALSE","(lm.obj, full = FALSE) ","base","NA","0.61.1","released",F
"vector","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"version","list","","TRUE","FALSE","NA","base","NA","0.61.1","released",F
"vi","closure","","TRUE","FALSE","(name = NULL, file = """") ","base","NA","0.61.1","released",F
"warning","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"weighted.mean","closure","","TRUE","FALSE","(x, w, na.rm = FALSE) ","base","NA","0.61.1","released",F
"weighted.residuals","closure","","TRUE","FALSE","(obj) ","base","NA","0.61.1","released",F
"weights","closure","","TRUE","FALSE","(x, ...) ","base","NA","0.61.1","released",F
"weights.lm","closure","","TRUE","FALSE","(z) ","base","NA","0.61.1","released",F
"which","closure","","TRUE","FALSE","(x) ","base","NA","0.61.1","released",F
"while","special","","TRUE","NA","","base","NA","0.61.1","released",F
"window","closure","","TRUE","FALSE","(x, ...) ","base","NA","0.61.1","released",F
"window.default","closure","","TRUE","FALSE","(x) ","base","NA","0.61.1","released",F
"window.ts","closure","","TRUE","FALSE","(x, start, end) ","base","NA","0.61.1","released",F
"windows","closure","","TRUE","FALSE","() ","base","NA","0.61.1","released",F
"write","closure","","TRUE","FALSE","(x, file = ""data"", ncolumns = if (is.character(x)) 1 else 5,         append = FALSE) ","base","NA","0.61.1","released",F
"x11","closure","","TRUE","FALSE","(display = """", width = 7, height = 7, ps = 12, printcmd = options(""printcmd"")$printcmd,         paper = options(""papersize"")$papersize, orientation = ""flexible"") ","base","NA","0.61.1","released",F
"xedit","closure","","TRUE","FALSE","(name = NULL, file = """") ","base","NA","0.61.1","released",F
"xemacs","closure","","TRUE","FALSE","(name = NULL, file = """") ","base","NA","0.61.1","released",F
"xinch","closure","","TRUE","FALSE","(x = 1) ","base","NA","0.61.1","released",F
"xor","closure","","TRUE","FALSE","(x, y) ","base","NA","0.61.1","released",F
"xy.coords","closure","","TRUE","FALSE","(x, y, xlab = NULL, ylab = NULL) ","base","NA","0.61.1","released",F
"yinch","closure","","TRUE","FALSE","(x = 1) ","base","NA","0.61.1","released",F
"{","special","","TRUE","NA","","base","NA","0.61.1","released",F
"|","builtin","","TRUE","NA","","base","NA","0.61.1","released",F
"||","special","","TRUE","NA","","base","NA","0.61.1","released",F
"~","special","","TRUE","NA","","base","NA","0.61.1","released",F
"coefficients.tukeyline","closure","","TRUE","FALSE","(z) ","eda","NA","0.61.1","released",F
"fitted.values.tukeyline","closure","","TRUE","FALSE","(z) ","eda","NA","0.61.1","released",F
"line","closure","","TRUE","FALSE","(x, y = NULL) ","eda","NA","0.61.1","released",F
"medpolish","closure","","TRUE","FALSE","(x, eps = 0.01, maxiter = 10) ","eda","NA","0.61.1","released",F
"plot.medpolish","closure","","TRUE","FALSE","(x, main = ""Tukey Additivity Plot"", ...) ","eda","NA","0.61.1","released",F
"print.medpolish","closure","","TRUE","FALSE","(x) ","eda","NA","0.61.1","released",F
"print.tukeyline","closure","","TRUE","FALSE","(x, digits = max(3, .Options$digits - 3), ...) ","eda","NA","0.61.1","released",F
"residuals.tukeyline","closure","","TRUE","FALSE","(z) ","eda","NA","0.61.1","released",F
"smooth","closure","","TRUE","FALSE","(x) ","eda","NA","0.61.1","released",F
"cancor","closure","","TRUE","FALSE","(x, y, xcenter = TRUE, ycenter = TRUE) ","mva","NA","0.61.1","released",F
"cmdscale","closure","","TRUE","FALSE","(d, k = 2, eig = FALSE) ","mva","NA","0.61.1","released",F
"dist","closure","","TRUE","FALSE","(x, method = ""euclidian"") ","mva","NA","0.61.1","released",F
"hclust","closure","","TRUE","FALSE","(d, method = ""complete"") ","mva","NA","0.61.1","released",F
"names.dist","closure","","TRUE","FALSE","(d) ","mva","NA","0.61.1","released",F
"names<-.dist","closure","","TRUE","FALSE","(d, n) ","mva","NA","0.61.1","released",F
"plot.hclust","closure","","TRUE","FALSE","(tree, hang = 0.1, ...) ","mva","NA","0.61.1","released",F
"plot.prcomp","closure","","TRUE","FALSE","(x, main = ""Scree Plot"", ylab = ""Variance"", xlab = ""Component"",         ...) ","mva","NA","0.61.1","released",F
"prcomp","closure","","TRUE","FALSE","(x, scale = FALSE, use = ""all.obs"") ","mva","NA","0.61.1","released",F
"print.dist","closure","","TRUE","FALSE","(d) ","mva","NA","0.61.1","released",F
"print.prcomp","closure","","TRUE","FALSE","(x) ","mva","NA","0.61.1","released",F
"ecdf","closure","","TRUE","FALSE","(x) ","stepfun","NA","0.61.1","released",F
"is.stepfun","closure","","TRUE","FALSE","(x) ","stepfun","NA","0.61.1","released",F
"knots","closure","","TRUE","FALSE","(...) ","stepfun","NA","0.61.1","released",F
"knots.stepfun","closure","","TRUE","FALSE","(Fn) ","stepfun","NA","0.61.1","released",F
"plot.ecdf","closure","","TRUE","FALSE","(..., verticals = FALSE, col.01line = ""gray70"") ","stepfun","NA","0.61.1","released",F
"plot.stepfun","closure","","TRUE","FALSE","(Fn, x, xlim, xlab = ""x"", ylab = ""f(x)"", main = NULL,         add = FALSE, verticals = TRUE, do.points = TRUE, pch = par(""pch""),         col.points = par(""col""), cex.points = par(""cex""), col.hor = par(""col""),         col.vert = par(""col""), ...) ","stepfun","NA","0.61.1","released",F
"print.ecdf","closure","","TRUE","FALSE","(Fn, digits = options(""digits"")[[1]] - 2, ...) ","stepfun","NA","0.61.1","released",F
"print.stepfun","closure","","TRUE","FALSE","(Fn, digits = options(""digits"")[[1]] - 2, ...) ","stepfun","NA","0.61.1","released",F
"stepfun","closure","","TRUE","FALSE","(x, y, f = 0) ","stepfun","NA","0.61.1","released",F
"summary.ecdf","closure","","TRUE","FALSE","(Fn, ...) ","stepfun","NA","0.61.1","released",F
"summary.stepfun","closure","","TRUE","FALSE","(Fn) ","stepfun","NA","0.61.1","released",F
